62:1,3 0.001 -1 0 2,2 0.003 -1 1 1,2 0.001 -1 -1 6.0615 125 0,13 0.003 1 -1 2,14 0.001 -1 -1 0,15 0.001 0 -1 1.0231 55 14,2 0.003 -1 -1 14,0 0.001 -1 0 14,1 0.001 0 1 0.0241 60 14,14 0.001 0 1 13,14 0.001 0 -1 15,12 0.001 1 1 10.0589 185 ::f,0,1 s,1,12 s,1,13 f,3,12 f,13,15 f,14,3 s,15,1 
63:1,3 0.001 -1 0 2,2 0.003 -1 0 1,2 0.001 0 -1 6.0615 125 0,13 0.003 1 -1 2,14 0.001 -1 -1 0,14 0.001 0 -1 1.0241 55 14,2 0.003 0 -1 14,0 0.001 -1 0 14,1 0.001 0 1 0.0241 60 14,14 0.001 -1 1 13,13 0.001 0 -1 15,12 0.001 0 1 10.0599 185 ::f,0,1 s,1,12 s,1,13 f,3,12 f,13,15 f,14,3 s,15,1 
64:0,3 0.001 -1 0 2,2 0.003 -1 0 1,1 0.001 0 -1 6.0635 125 0,13 0.003 1 -1 2,14 0.001 -1 -1 0,14 0.001 0 -1 1.0241 55 14,2 0.003 0 -1 14,0 0.001 -1 0 14,1 0.001 0 1 0.0241 60 14,14 0.001 -1 0 13,13 0.001 0 -1 15,13 0.001 0 1 10.0609 185 ::f,0,1 s,1,12 s,1,13 f,3,12 f,13,15 f,14,3 s,15,1 
65:0,3 0.001 -1 -1 1,2 0.003 -1 0 1,1 0.001 0 -1 6.0645 125 0,13 0.003 1 -1 2,14 0.001 -1 -1 0,14 0.001 1 -1 1.0241 55 14,2 0.003 1 -1 13,0 0.001 -1 0 14,1 0.001 0 1 0.0251 60 13,14 0.001 -1 0 13,13 0.001 1 -1 15,14 0.001 0 1 10.0629 185 ::f,0,1 s,1,12 s,1,13 f,3,12 f,13,15 f,14,3 s,15,1 
66:0,3 0.001 0 -1 1,2 0.003 -1 -1 1,1 0.001 1 -1 6.0645 125 0,13 0.003 1 -1 2,14 0.001 -1 -1 0,14 0.001 1 0 1.0241 55 14,2 0.003 1 0 13,0 0.001 -1 0 14,1 0.001 0 1 0.0251 60 13,14 0.001 -1 0 13,13 0.001 1 0 15,14 0.001 0 1 10.0629 185 ::f,0,1 s,1,12 s,1,13 f,3,12 f,13,15 f,14,3 s,15,1 
67:0,2 0.001 0 -1 1,2 0.003 0 -1 1,1 0.001 1 0 6.0655 125 0,13 0.003 1 -1 2,14 0.001 -1 -1 1,14 0.001 1 0 1.0251 55 14,2 0.003 1 1 13,0 0.001 -1 0 14,1 0.001 0 1 0.0251 60 13,14 0.001 -1 -1 14,13 0.001 1 0 15,14 0.001 0 1 10.0639 185 ::f,0,1 s,1,12 s,1,13 f,3,12 f,13,15 f,14,3 s,15,1 
68:0,2 0.001 0 -1 1,2 0.003 0 -1 1,1 0.001 1 0 10.0656 140 0,13 0.003 1 -1 2,14 0.001 -1 -1 1,14 0.001 1 0 1.0251 55 14,2 0.003 0 1 12,0 0.001 -1 0 14,1 0.001 0 1 0.0261 60 13,14 0.001 0 -1 14,13 0.001 1 0 15,15 0.001 0 1 10.0649 185 ::s,1,12 s,1,13 f,2,1 f,3,12 f,13,15 f,14,3 s,15,1 
69:0,1 0.001 0 -1 1,2 0.003 0 -1 1,1 0.001 1 0 11.0667 155 0,13 0.003 1 -1 2,14 0.001 -1 -1 1,14 0.001 1 1 1.0251 55 14,2 0.003 -1 1 12,0 0.001 -1 -1 14,1 0.001 0 1 0.0261 60 13,13 0.001 0 -1 14,13 0.001 1 1 15,15 0.001 -1 1 10.0659 185 ::f,1,3 s,1,12 s,1,13 f,3,12 f,13,15 f,14,3 s,15,1 
70:0,1 0.001 0 -1 1,2 0.003 0 -1 2,1 0.001 1 0 11.0677 155 0,13 0.003 1 -1 2,14 0.001 -1 -1 2,15 0.001 1 1 1.0261 55 14,2 0.003 -1 0 12,0 0.001 0 -1 14,1 0.001 0 1 0.0261 60 13,13 0.001 0 -1 14,13 0.001 0 1 15,15 0.001 -1 0 10.0659 185 ::f,1,3 s,1,12 s,1,13 f,3,12 f,13,15 f,14,3 s,15,1 
71:0,1 0.001 0 -1 1,1 0.003 0 -1 2,1 0.001 1 0 11.0687 155 0,13 0.003 1 -1 2,14 0.001 -1 -1 2,15 0.001 0 1 1.0261 55 14,2 0.003 -1 -1 12,0 0.001 1 -1 14,1 0.001 0 1 0.0261 60 13,13 0.001 1 -1 14,14 0.001 0 1 14,15 0.001 -1 0 10.0679 185 ::f,1,3 s,1,12 s,1,13 f,3,12 f,13,15 f,14,3 s,15,1 
72:0,1 0.001 0 -1 1,1 0.003 1 -1 2,1 0.001 1 1 11.0687 155 0,13 0.003 1 -1 2,14 0.001 -1 -1 2,15 0.001 -1 1 1.0261 55 14,2 0.003 0 -1 12,0 0.001 1 0 14,1 0.001 0 1 0.0261 60 13,13 0.001 1 0 14,14 0.001 0 1 14,15 0.001 -1 0 14.068 200 ::f,1,3 s,1,12 s,1,13 f,3,12 f,12,12 f,14,3 s,15,1 
73:0,0 0.001 0 -1 1,1 0.003 1 0 2,1 0.001 0 1 11.0697 155 0,13 0.003 1 -1 2,14 0.001 -1 -1 2,15 0.001 -1 0 1.0261 55 14,2 0.003 1 -1 13,0 0.001 1 0 14,1 0.001 0 1 0.0271 60 14,13 0.001 1 0 14,14 0.001 -1 1 13,15 0.001 -1 0 14.07 200 ::f,1,3 s,1,12 s,1,13 f,3,12 f,12,12 f,14,3 s,15,1 
74:0,0 0.001 1 -1 1,1 0.003 1 0 2,2 0.001 0 1 11.0707 155 0,13 0.003 1 -1 2,14 0.001 -1 -1 1,15 0.001 -1 0 1.0271 55 14,2 0.003 1 0 14,0 0.001 1 0 14,1 0.001 0 1 0.0281 60 14,13 0.001 1 0 14,14 0.001 -1 0 13,15 0.001 -1 0 14.07 200 ::f,1,3 s,1,12 s,1,13 f,3,12 f,12,12 f,14,3 s,15,1 
75:0,0 0.001 1 0 2,1 0.003 1 0 2,2 0.001 0 1 11.0717 155 0,13 0.003 1 -1 2,14 0.001 -1 -1 0,15 0.001 -1 0 1.0281 55 14,2 0.003 1 1 15,0 0.001 1 0 14,1 0.001 0 1 0.0291 60 14,13 0.001 1 1 13,14 0.001 -1 0 12,15 0.001 -1 0 14.072 200 ::f,1,3 s,1,12 s,1,13 f,3,12 f,12,12 f,14,3 s,15,1 
76:1,0 0.001 1 0 2,1 0.003 1 1 2,2 0.001 -1 1 11.0727 155 0,13 0.003 1 -1 2,14 0.001 -1 -1 0,15 0.001 -1 -1 1.0281 55 14,2 0.003 0 1 15,0 0.001 1 1 14,1 0.001 0 1 0.0291 60 14,13 0.001 0 1 13,14 0.001 -1 0 12,15 0.001 -1 -1 14.072 200 ::f,1,3 s,1,12 s,1,13 f,3,12 f,12,12 f,14,3 s,15,1 
77:2,0 0.001 1 0 2,1 0.003 0 1 2,2 0.001 -1 0 11.0737 155 0,13 0.003 1 -1 2,14 0.001 -1 -1 0,15 0.001 0 -1 1.0281 55 14,2 0.003 -1 1 15,0 0.001 0 1 14,1 0.001 0 1 0.0291 60 14,14 0.001 0 1 13,14 0.001 -1 -1 12,15 0.001 0 -1 14.073 200 ::f,1,3 s,1,12 s,1,13 f,3,12 f,12,12 f,14,3 s,15,1 
78:2,0 0.001 1 0 2,1 0.003 0 1 1,2 0.001 -1 0 11.0747 155 0,13 0.003 1 -1 2,14 0.001 -1 -1 0,14 0.001 0 -1 1.0291 55 14,2 0.003 -1 0 15,0 0.001 -1 1 14,1 0.001 0 1 0.0291 60 14,14 0.001 0 1 13,14 0.001 0 -1 12,14 0.001 0 -1 14.074 200 ::f,1,3 s,1,12 s,1,13 f,3,12 f,12,12 f,14,3 s,15,1 
79:3,0 0.001 1 0 2,2 0.003 0 1 1,2 0.001 -1 0 11.0767 155 0,13 0.003 1 -1 2,14 0.001 -1 -1 0,14 0.001 0 -1 1.0291 55 14,2 0.003 -1 -1 15,0 0.001 -1 0 14,1 0.001 0 1 0.0291 60 14,14 0.001 -1 1 13,13 0.001 0 -1 12,13 0.001 0 -1 14.076 200 ::f,1,3 s,1,12 s,1,13 f,3,12 f,12,12 f,14,3 s,15,1 
80:3,0 0.001 1 1 2,2 0.003 -1 1 1,2 0.001 -1 -1 11.0767 155 0,13 0.003 1 -1 2,14 0.001 -1 -1 0,14 0.001 1 -1 1.0291 55 14,2 0.003 0 -1 14,0 0.001 -1 0 14,1 0.001 0 1 0.0301 60 14,14 0.001 -1 0 13,13 0.001 0 -1 12,13 0.001 0 -1 19.0761 215 ::f,1,3 s,1,12 s,1,13 f,3,12 f,12,14 f,14,3 s,15,1 
81:3,0 0.001 0 1 2,2 0.003 -1 0 1,2 0.001 0 -1 11.0767 155 0,13 0.003 1 -1 2,14 0.001 -1 -1 0,14 0.001 1 0 1.0291 55 14,2 0.003 1 -1 14,0 0.001 -1 0 14,1 0.001 0 1 0.0301 60 13,14 0.001 -1 0 13,13 0.001 1 -1 12,12 0.001 0 -1 19.0781 215 ::f,1,3 s,1,12 s,1,13 f,3,12 f,12,14 f,14,3 s,15,1 
82:3,1 0.001 0 1 2,2 0.003 -1 0 1,1 0.001 0 -1 11.0787 155 0,13 0.003 1 -1 2,14 0.001 -1 -1 1,14 0.001 1 0 1.0301 55 14,2 0.003 1 0 14,0 0.001 -1 0 14,1 0.001 0 1 0.0301 60 13,14 0.001 -1 0 13,13 0.001 1 0 12,12 0.001 1 -1 21.0782 230 ::f,1,3 s,1,12 s,1,13 f,3,12 f,14,3 s,15,1 f,15,14 
83:3,2 0.001 0 1 1,2 0.003 -1 0 1,1 0.001 0 -1 11.0807 155 0,13 0.003 1 -1 2,14 0.001 -1 -1 1,14 0.001 1 0 1.0301 55 14,2 0.003 1 1 14,0 0.001 -1 0 14,1 0.001 0 1 0.0301 60 13,14 0.001 -1 -1 14,13 0.001 1 0 12,12 0.001 1 0 21.0792 230 ::f,1,3 s,1,12 s,1,13 f,3,12 f,14,3 s,15,1 f,15,14 
84:3,2 0.001 0 1 1,2 0.003 -1 -1 1,1 0.001 1 -1 11.0807 155 0,13 0.003 1 -1 2,14 0.001 -1 -1 1,14 0.001 1 1 1.0301 55 14,2 0.003 0 1 13,0 0.001 -1 0 14,1 0.001 0 1 0.0311 60 13,14 0.001 0 -1 14,13 0.001 1 0 13,12 0.001 1 0 21.0802 230 ::f,1,3 s,1,12 s,1,13 f,3,12 f,14,3 s,15,1 f,15,14 
85:3,3 0.001 0 1 1,2 0.003 0 -1 1,1 0.001 1 0 11.0817 155 0,13 0.003 1 -1 2,14 0.001 -1 -1 2,15 0.001 1 1 1.0311 55 14,2 0.003 -1 1 13,0 0.001 -1 0 14,1 0.001 0 1 0.0311 60 13,13 0.001 0 -1 14,13 0.001 1 1 14,12 0.001 1 0 21.0822 230 ::f,1,3 s,1,12 s,1,13 f,3,12 f,14,3 s,15,1 f,15,14 
86:3,3 0.001 -1 1 1,2 0.003 0 -1 2,1 0.001 1 0 11.0827 155 0,13 0.003 1 -1 2,14 0.001 -1 -1 2,15 0.001 0 1 1.0311 55 14,2 0.003 -1 0 13,0 0.001 -1 0 14,1 0.001 0 1 0.0311 60 13,13 0.001 0 -1 14,13 0.001 0 1 14,12 0.001 1 0 21.0822 230 ::f,1,3 s,1,12 s,1,13 f,3,12 f,14,3 s,15,1 f,15,14 
87:3,3 0.001 -1 0 1,1 0.003 0 -1 2,1 0.001 1 0 11.0837 155 0,13 0.003 1 -1 2,14 0.001 -1 -1 2,15 0.001 -1 1 1.0311 55 14,2 0.003 -1 -1 12,0 0.001 -1 0 14,1 0.001 0 1 0.0321 60 13,13 0.001 1 -1 14,14 0.001 0 1 15,12 0.001 1 0 21.0842 230 ::f,1,3 s,1,12 s,1,13 f,3,12 f,14,3 s,15,1 f,15,14 
88:2,3 0.001 -1 0 1,1 0.003 1 -1 2,1 0.001 1 1 11.0847 155 0,13 0.003 1 -1 2,14 0.001 -1 -1 2,15 0.001 -1 0 1.0311 55 14,2 0.003 0 -1 12,0 0.001 -1 -1 14,1 0.001 0 1 0.0321 60 13,13 0.001 1 0 14,14 0.001 0 1 15,12 0.001 1 1 21.0842 230 ::f,1,3 s,1,12 s,1,13 f,3,12 f,14,3 s,15,1 f,15,14 
89:2,3 0.001 -1 0 1,1 0.003 1 0 2,1 0.001 0 1 16.0848 170 0,13 0.003 1 -1 2,14 0.001 -1 -1 1,15 0.001 -1 0 1.0321 55 14,2 0.003 1 -1 12,0 0.001 0 -1 14,1 0.001 0 1 0.0321 60 14,13 0.001 1 0 14,14 0.001 -1 1 15,12 0.001 0 1 21.0852 230 ::s,1,12 s,1,13 f,3,0 f,3,12 f,14,3 s,15,1 f,15,14 
90:1,3 0.001 -1 0 1,1 0.003 1 0 2,2 0.001 0 1 16.0868 170 0,13 0.003 1 -1 2,14 0.001 -1 -1 0,15 0.001 -1 0 1.0331 55 14,2 0.003 1 0 12,0 0.001 1 -1 14,1 0.001 0 1 0.0321 60 14,13 0.001 1 0 14,14 0.001 -1 0 15,13 0.001 0 1 21.0862 230 ::s,1,12 s,1,13 f,3,0 f,3,12 f,14,3 s,15,1 f,15,14 
91:0,3 0.001 -1 0 2,1 0.003 1 0 2,2 0.001 0 1 16.0888 170 0,13 0.003 1 -1 2,14 0.001 -1 -1 0,15 0.001 -1 -1 1.0331 55 14,2 0.003 1 1 12,0 0.001 1 0 14,1 0.001 0 1 0.0321 60 14,13 0.001 1 1 13,14 0.001 -1 0 15,13 0.001 0 1 27.0873 245 ::s,1,12 s,1,13 f,3,0 f,3,12 f,12,15 f,14,3 s,15,1 
92:0,3 0.001 -1 -1 2,1 0.003 1 1 2,2 0.001 -1 1 16.0888 170 0,13 0.003 1 -1 2,14 0.001 -1 -1 0,15 0.001 0 -1 1.0331 55 14,2 0.003 0 1 13,0 0.001 1 0 14,1 0.001 0 1 0.0331 60 14,13 0.001 0 1 13,14 0.001 -1 0 15,14 0.001 0 1 27.0883 245 ::s,1,12 s,1,13 f,3,0 f,3,12 f,12,15 f,14,3 s,15,1 
93:0,3 0.001 0 -1 2,1 0.003 0 1 2,2 0.001 -1 0 16.0888 170 0,13 0.003 1 -1 2,14 0.001 -1 -1 0,14 0.001 0 -1 1.0341 55 14,2 0.003 -1 1 14,0 0.001 1 0 14,1 0.001 0 1 0.0341 60 14,14 0.001 0 1 13,14 0.001 -1 -1 15,15 0.001 0 1 27.0903 245 ::s,1,12 s,1,13 f,3,0 f,3,12 f,12,15 f,14,3 s,15,1 
94:0,2 0.001 0 -1 2,1 0.003 0 1 1,2 0.001 -1 0 16.0908 170 0,13 0.003 1 -1 2,14 0.001 -1 -1 0,14 0.001 0 -1 1.0341 55 14,2 0.003 -1 0 14,0 0.001 1 0 14,1 0.001 0 1 0.0341 60 14,14 0.001 0 1 13,14 0.001 0 -1 15,15 0.001 -1 1 27.0903 245 ::s,1,12 s,1,13 f,3,0 f,3,12 f,12,15 f,14,3 s,15,1 
95:0,1 0.001 0 -1 2,2 0.003 0 1 1,2 0.001 -1 0 16.0928 170 0,13 0.003 1 -1 2,14 0.001 -1 -1 0,14 0.001 1 -1 1.0341 55 14,2 0.003 -1 -1 15,0 0.001 1 0 14,1 0.001 0 1 0.0351 60 14,14 0.001 -1 1 13,13 0.001 0 -1 15,15 0.001 -1 0 27.0913 245 ::s,1,12 s,1,13 f,3,0 f,3,12 f,12,15 f,14,3 s,15,1 
96:0,0 0.001 0 -1 2,2 0.003 -1 1 1,2 0.001 -1 -1 16.0938 170 0,13 0.003 1 -1 2,14 0.001 -1 -1 0,14 0.001 1 0 1.0341 55 14,2 0.003 0 -1 15,0 0.001 1 1 14,1 0.001 0 1 0.0351 60 14,14 0.001 -1 0 13,13 0.001 0 -1 14,15 0.001 -1 0 27.0923 245 ::s,1,12 s,1,13 f,3,0 f,3,12 f,12,15 f,14,3 s,15,1 
97:0,0 0.001 1 -1 2,2 0.003 -1 0 1,2 0.001 0 -1 16.0938 170 0,13 0.003 1 -1 2,14 0.001 -1 -1 1,14 0.001 1 0 1.0351 55 14,2 0.003 1 -1 15,0 0.001 0 1 14,1 0.001 0 1 0.0351 60 13,14 0.001 -1 0 13,13 0.001 1 -1 13,15 0.001 -1 0 27.0943 245 ::s,1,12 s,1,13 f,3,0 f,3,12 f,12,15 f,14,3 s,15,1 
98:0,0 0.001 1 0 2,2 0.003 -1 0 1,1 0.001 0 -1 16.0948 170 0,13 0.003 1 -1 2,14 0.001 -1 -1 1,14 0.001 1 0 1.0351 55 14,2 0.003 1 0 15,0 0.001 -1 1 14,1 0.001 0 1 0.0351 60 13,14 0.001 -1 0 13,13 0.001 1 0 13,15 0.001 -1 0 34.0944 260 ::s,1,12 s,1,13 f,3,0 f,3,12 f,14,3 s,15,1 f,15,13 
99:1,0 0.001 1 0 1,2 0.003 -1 0 1,1 0.001 0 -1 16.0968 170 0,13 0.003 1 -1 2,14 0.001 -1 -1 1,14 0.001 1 1 1.0351 55 14,2 0.003 1 1 15,0 0.001 -1 0 14,1 0.001 0 1 0.0351 60 13,14 0.001 -1 -1 14,13 0.001 1 0 12,15 0.001 -1 0 34.0964 260 ::s,1,12 s,1,13 f,3,0 f,3,12 f,14,3 s,15,1 f,15,13 
100:2,0 0.001 1 0 1,2 0.003 -1 -1 1,1 0.001 1 -1 16.0978 170 0,13 0.003 1 -1 2,14 0.001 -1 -1 2,15 0.001 1 1 1.0361 55 14,2 0.003 0 1 14,0 0.001 -1 0 14,1 0.001 0 1 0.0361 60 13,14 0.001 0 -1 14,13 0.001 1 0 12,15 0.001 -1 -1 37.0965 275 ::s,1,12 s,1,13 f,3,0 f,3,12 f,14,3 s,15,1 f,15,12 
101:2,0 0.001 1 0 1,2 0.003 0 -1 1,1 0.001 1 0 22.0979 185 0,13 0.003 1 -1 2,14 0.001 -1 -1 2,15 0.001 0 1 1.0361 55 14,2 0.003 -1 1 14,0 0.001 -1 0 14,1 0.001 0 1 0.0361 60 13,13 0.001 0 -1 14,13 0.001 1 1 12,15 0.001 0 -1 37.0975 275 ::s,1,12 s,1,13 f,2,1 f,3,12 f,14,3 s,15,1 f,15,12 
102:3,0 0.001 1 0 1,2 0.003 0 -1 1,1 0.001 1 0 22.0989 185 0,13 0.003 1 -1 2,14 0.001 -1 -1 2,15 0.001 -1 1 1.0361 55 14,2 0.003 -1 0 14,0 0.001 -1 0 14,1 0.001 0 1 0.0361 60 13,13 0.001 0 -1 14,13 0.001 0 1 12,14 0.001 0 -1 37.0985 275 ::s,1,12 s,1,13 f,2,1 f,3,12 f,14,3 s,15,1 f,15,12 
103:3,0 0.001 1 1 1,2 0.003 0 -1 1,1 0.001 1 0 24.099 200 0,13 0.003 1 -1 2,14 0.001 -1 -1 2,15 0.001 -1 0 1.0361 55 14,2 0.003 -1 -1 13,0 0.001 -1 0 14,1 0.001 0 1 0.0371 60 13,13 0.001 1 -1 14,14 0.001 0 1 12,13 0.001 0 -1 37.1005 275 ::s,1,12 s,1,13 f,2,2 f,3,12 f,14,3 s,15,1 f,15,12 
104:3,0 0.001 0 1 1,2 0.003 0 -1 2,1 0.001 1 0 24.1 200 0,13 0.003 1 -1 2,14 0.001 -1 -1 1,15 0.001 -1 0 1.0371 55 14,2 0.003 0 -1 12,0 0.001 -1 0 14,1 0.001 0 1 0.0381 60 13,13 0.001 1 0 14,14 0.001 0 1 12,12 0.001 0 -1 37.1015 275 ::s,1,12 s,1,13 f,2,2 f,3,12 f,14,3 s,15,1 f,15,12 
105:3,1 0.001 0 1 1,1 0.003 0 -1 2,1 0.001 1 0 24.102 200 0,13 0.003 1 -1 2,14 0.001 -1 -1 0,15 0.001 -1 0 1.0381 55 14,2 0.003 1 -1 12,0 0.001 -1 -1 14,1 0.001 0 1 0.0381 60 14,13 0.001 1 0 14,14 0.001 -1 1 12,12 0.001 1 -1 37.1025 275 ::s,1,12 s,1,13 f,2,2 f,3,12 f,14,3 s,15,1 f,15,12 
106:3,2 0.001 0 1 1,1 0.003 1 -1 2,1 0.001 1 1 24.103 200 0,13 0.003 1 -1 2,14 0.001 -1 -1 0,15 0.001 -1 -1 1.0381 55 14,2 0.003 1 0 12,0 0.001 0 -1 14,1 0.001 0 1 0.0381 60 14,13 0.001 1 0 14,14 0.001 -1 0 12,12 0.001 1 0 37.1025 275 ::s,1,12 s,1,13 f,2,2 f,3,12 f,14,3 s,15,1 f,15,12 
107:3,2 0.001 0 1 1,1 0.003 1 0 2,1 0.001 0 1 24.103 200 0,13 0.003 1 -1 2,14 0.001 -1 -1 0,15 0.001 0 -1 1.0381 55 14,2 0.003 1 1 12,0 0.001 1 -1 14,1 0.001 0 1 0.0381 60 14,13 0.001 1 1 13,14 0.001 -1 0 13,12 0.001 1 0 37.1045 275 ::s,1,12 s,1,13 f,2,2 f,3,12 f,14,3 s,15,1 f,15,12 
108:3,2 0.001 0 1 1,1 0.003 1 0 2,1 0.001 0 1 24.103 200 0,13 0.003 1 -1 2,14 0.001 -1 -1 0,14 0.001 0 -1 1.0391 55 14,2 0.003 0 1 12,0 0.001 1 0 14,1 0.001 0 1 0.0381 60 14,13 0.001 0 1 13,14 0.001 -1 0 14,12 0.001 1 0 37.1055 275 ::s,1,12 s,1,13 f,2,2 f,3,12 f,14,3 s,15,1 f,15,12 
109:3,3 0.001 0 1 1,1 0.003 1 0 2,1 0.001 0 1 27.1041 215 0,13 0.003 1 -1 2,14 0.001 -1 -1 0,14 0.001 0 -1 1.0391 55 14,2 0.003 -1 1 13,0 0.001 1 0 14,1 0.001 0 1 0.0391 60 14,14 0.001 0 1 13,14 0.001 -1 -1 14,12 0.001 1 0 45.1066 290 ::s,1,12 s,1,13 f,3,0 f,3,12 f,14,3 s,15,1 f,15,12 
110:3,3 0.001 -1 1 1,1 0.003 1 0 2,2 0.001 0 1 27.1051 215 0,13 0.003 1 -1 2,14 0.001 -1 -1 0,14 0.001 1 -1 1.0391 55 14,2 0.003 -1 0 14,0 0.001 1 0 14,1 0.001 0 1 0.0401 60 14,14 0.001 0 1 13,14 0.001 0 -1 14,12 0.001 1 0 45.1066 290 ::s,1,12 s,1,13 f,3,0 f,3,12 f,14,3 s,15,1 f,15,12 
111:3,3 0.001 -1 0 2,1 0.003 1 0 2,2 0.001 0 1 27.1061 215 0,13 0.003 1 -1 2,14 0.001 -1 -1 0,14 0.001 1 0 1.0391 55 14,2 0.003 -1 -1 14,0 0.001 1 0 14,1 0.001 0 1 0.0401 60 14,14 0.001 -1 1 13,13 0.001 0 -1 14,12 0.001 1 0 54.1077 305 ::s,1,12 s,1,13 f,3,0 f,3,12 f,14,3 f,14,15 s,15,1 
112:2,3 0.001 -1 0 2,1 0.003 1 1 2,2 0.001 -1 1 27.1071 215 0,13 0.003 1 -1 2,14 0.001 -1 -1 1,14 0.001 1 0 1.0401 55 14,2 0.003 0 -1 15,0 0.001 1 0 14,1 0.001 0 1 0.0411 60 14,14 0.001 -1 0 13,13 0.001 0 -1 15,12 0.001 1 0 54.1087 305 ::s,1,12 s,1,13 f,3,0 f,3,12 f,14,3 f,14,15 s,15,1 
113:1,3 0.001 -1 0 2,1 0.003 0 1 2,2 0.001 -1 0 27.1081 215 0,13 0.003 1 -1 2,14 0.001 -1 -1 1,14 0.001 1 0 1.0401 55 14,2 0.003 1 -1 15,0 0.001 1 1 14,1 0.001 0 1 0.0411 60 13,14 0.001 -1 0 13,13 0.001 1 -1 15,12 0.001 1 1 54.1097 305 ::s,1,12 s,1,13 f,3,0 f,3,12 f,14,3 f,14,15 s,15,1 
114:0,3 0.001 -1 0 2,1 0.003 0 1 1,2 0.001 -1 0 27.1101 215 0,13 0.003 1 -1 2,14 0.001 -1 -1 1,14 0.001 1 1 1.0401 55 14,2 0.003 1 0 15,0 0.001 0 1 14,1 0.001 0 1 0.0411 60 13,14 0.001 -1 0 13,13 0.001 1 0 15,12 0.001 0 1 54.1097 305 ::s,1,12 s,1,13 f,3,0 f,3,12 f,14,3 f,14,15 s,15,1 
115:0,3 0.001 -1 -1 2,2 0.003 0 1 1,2 0.001 -1 0 27.1111 215 0,13 0.003 1 -1 2,14 0.001 -1 -1 2,15 0.001 1 1 1.0411 55 14,2 0.003 1 1 15,0 0.001 -1 1 14,1 0.001 0 1 0.0411 60 13,14 0.001 -1 -1 14,13 0.001 1 0 15,13 0.001 0 1 54.1117 305 ::s,1,12 s,1,13 f,3,0 f,3,12 f,14,3 f,14,15 s,15,1 
116:0,3 0.001 0 -1 2,2 0.003 -1 1 1,2 0.001 -1 -1 27.1111 215 0,13 0.003 1 -1 2,14 0.001 -1 -1 2,15 0.001 0 1 1.0411 55 14,2 0.003 0 1 15,0 0.001 -1 0 14,1 0.001 0 1 0.0411 60 13,14 0.001 0 -1 14,13 0.001 1 0 15,14 0.001 0 1 54.1127 305 ::s,1,12 s,1,13 f,3,0 f,3,12 f,14,3 f,14,15 s,15,1 
117:0,2 0.001 0 -1 2,2 0.003 -1 0 1,2 0.001 0 -1 27.1121 215 0,13 0.003 1 -1 2,14 0.001 -1 -1 2,15 0.001 -1 1 1.0411 55 14,2 0.003 -1 1 14,0 0.001 -1 0 14,1 0.001 0 1 0.0421 60 13,13 0.001 0 -1 14,13 0.001 1 1 15,15 0.001 0 1 54.1147 305 ::s,1,12 s,1,13 f,3,0 f,3,12 f,14,3 f,14,15 s,15,1 
118:0,1 0.001 0 -1 2,2 0.003 -1 0 1,1 0.001 0 -1 27.1141 215 0,13 0.003 1 -1 2,14 0.001 -1 -1 2,15 0.001 -1 0 1.0411 55 14,2 0.003 -1 0 14,0 0.001 -1 0 14,1 0.001 0 1 0.0421 60 13,13 0.001 0 -1 14,13 0.001 0 1 15,15 0.001 -1 1 54.1147 305 ::s,1,12 s,1,13 f,3,0 f,3,12 f,14,3 f,14,15 s,15,1 
119:0,0 0.001 0 -1 1,2 0.003 -1 0 1,1 0.001 0 -1 27.1161 215 0,13 0.003 1 -1 2,14 0.001 -1 -1 1,15 0.001 -1 0 1.0421 55 14,2 0.003 -1 -1 14,0 0.001 -1 0 14,1 0.001 0 1 0.0421 60 13,13 0.001 1 -1 14,14 0.001 0 1 15,15 0.001 -1 0 54.1157 305 ::s,1,12 s,1,13 f,3,0 f,3,12 f,14,3 f,14,15 s,15,1 
120:0,0 0.001 1 -1 1,2 0.003 -1 -1 1,1 0.001 1 -1 27.1161 215 0,13 0.003 1 -1 2,14 0.001 -1 -1 0,15 0.001 -1 0 1.0431 55 14,2 0.003 0 -1 13,0 0.001 -1 0 14,1 0.001 0 1 0.0431 60 13,13 0.001 1 0 14,14 0.001 0 1 14,15 0.001 -1 0 58.1168 320 ::s,1,12 s,1,13 f,3,0 f,3,12 f,13,14 f,14,3 s,15,1 
121:0,0 0.001 1 0 1,2 0.003 0 -1 1,1 0.001 1 0 27.1161 215 0,13 0.003 1 -1 2,14 0.001 -1 -1 0,15 0.001 -1 -1 1.0431 55 14,2 0.003 1 -1 13,0 0.001 -1 0 14,1 0.001 0 1 0.0431 60 14,13 0.001 1 0 14,14 0.001 -1 1 13,15 0.001 -1 0 58.1188 320 ::s,1,12 s,1,13 f,3,0 f,3,12 f,13,14 f,14,3 s,15,1 
122:1,0 0.001 1 0 1,2 0.003 0 -1 2,1 0.001 1 0 27.1181 215 0,13 0.003 1 -1 2,14 0.001 -1 -1 0,15 0.001 0 -1 1.0431 55 14,2 0.003 1 0 13,0 0.001 -1 0 14,1 0.001 0 1 0.0431 60 14,13 0.001 1 0 14,14 0.001 -1 0 12,15 0.001 -1 0 58.1198 320 ::s,1,12 s,1,13 f,3,0 f,3,12 f,13,14 f,14,3 s,15,1 
