114:1,1 0.001 1 1 2,0 0.003 -1 -1 1,2 0.001 -1 -1 45.0231 215 1,14 0.001 -1 -1 2,14 0.001 -1 -1 1,15 0.001 0 -1 18.0028 140 13,1 0.001 0 -1 14,2 0.001 -1 -1 15,2 0.001 -1 1 61.043 350 13,12 0.001 1 -1 13,15 0.001 -1 -1 15,13 0.001 1 1 1.0904 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,14 f,14,1 
115:1,1 0.001 0 1 2,0 0.003 -1 -1 1,2 0.001 -1 -1 45.0231 215 1,14 0.001 0 -1 2,14 0.001 0 -1 1,15 0.001 0 -1 18.0028 140 13,1 0.001 0 -1 14,2 0.001 0 -1 14,3 0.001 -1 1 61.044 350 13,12 0.001 1 -1 12,14 0.001 -1 -1 15,13 0.001 0 1 1.0914 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,14 f,14,1 
116:1,1 0.001 0 1 2,0 0.003 -1 -1 1,2 0.001 0 -1 45.0231 215 1,14 0.001 0 -1 2,14 0.001 0 -1 1,15 0.001 1 -1 18.0028 140 13,1 0.001 1 -1 14,2 0.001 0 -1 14,3 0.001 -1 1 67.0441 365 13,12 0.001 1 0 12,14 0.001 -1 -1 15,14 0.001 0 1 1.0924 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,12,1 f,13,14 
117:1,1 0.001 -1 1 2,0 0.003 -1 -1 1,2 0.001 0 -1 45.0231 215 1,14 0.001 0 -1 2,14 0.001 1 -1 1,15 0.001 1 -1 18.0028 140 13,1 0.001 1 -1 14,2 0.001 1 -1 14,3 0.001 -1 0 67.0441 365 14,12 0.001 1 0 12,14 0.001 0 -1 15,14 0.001 0 1 1.0934 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,12,1 f,13,14 
118:1,1 0.001 -1 1 2,0 0.003 -1 -1 1,2 0.001 0 -1 45.0231 215 1,14 0.001 1 -1 2,14 0.001 1 -1 1,15 0.001 1 0 18.0028 140 13,1 0.001 1 0 14,2 0.001 1 -1 13,3 0.001 -1 0 67.0451 365 14,12 0.001 1 0 12,13 0.001 0 -1 15,14 0.001 -1 1 1.0944 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,12,1 f,13,14 
119:1,1 0.001 -1 0 2,0 0.003 -1 -1 1,2 0.001 1 -1 45.0231 215 1,14 0.001 1 -1 2,14 0.001 1 0 1,15 0.001 1 0 18.0028 140 14,1 0.001 1 0 14,2 0.001 1 0 13,3 0.001 -1 0 67.0461 365 14,12 0.001 1 1 12,13 0.001 0 -1 14,15 0.001 -1 1 1.0954 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,12,1 f,13,14 
120:1,1 0.001 -1 0 2,0 0.003 -1 -1 2,1 0.001 1 -1 45.0241 215 1,14 0.001 1 -1 2,14 0.001 1 0 1,15 0.001 1 1 18.0028 140 14,1 0.001 1 0 14,2 0.001 1 0 13,3 0.001 -1 -1 67.0461 365 15,13 0.001 1 1 12,13 0.001 1 -1 14,15 0.001 -1 1 1.0964 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,12,1 f,13,14 
121:1,1 0.001 -1 -1 2,0 0.003 -1 -1 2,1 0.001 1 -1 46.0242 230 1,14 0.001 1 0 2,14 0.001 1 1 1,15 0.001 1 1 18.0028 140 14,1 0.001 1 1 14,2 0.001 1 1 12,2 0.001 -1 -1 67.0471 365 15,13 0.001 1 1 13,12 0.001 1 -1 14,15 0.001 -1 0 1.0974 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,1 f,3,12 f,12,1 f,13,14 
122:1,1 0.001 -1 -1 2,0 0.003 -1 -1 2,1 0.001 1 0 46.0242 230 1,14 0.001 1 0 2,14 0.001 1 1 1,15 0.001 0 1 18.0028 140 14,1 0.001 1 1 14,2 0.001 1 1 12,2 0.001 -1 -1 67.0471 365 15,13 0.001 0 1 13,12 0.001 1 -1 13,15 0.001 -1 0 1.0984 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,1 f,3,12 f,12,1 f,13,14 
123:1,1 0.001 0 -1 2,0 0.003 -1 -1 2,1 0.001 1 0 48.0243 245 1,14 0.001 1 1 2,14 0.001 0 1 1,15 0.001 0 1 18.0028 140 14,1 0.001 0 1 14,2 0.001 0 1 12,2 0.001 0 -1 67.0471 365 15,14 0.001 0 1 13,12 0.001 1 0 13,15 0.001 -1 0 1.0994 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,2 f,3,12 f,12,1 f,13,14 
124:1,1 0.001 0 -1 2,0 0.003 -1 -1 2,1 0.001 1 1 48.0243 245 1,14 0.001 1 1 2,14 0.001 0 1 1,15 0.001 -1 1 18.0028 140 14,1 0.001 0 1 14,2 0.001 0 1 12,2 0.001 0 -1 67.0471 365 15,14 0.001 0 1 14,12 0.001 1 0 13,15 0.001 -1 -1 1.1004 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,2 f,3,12 f,12,1 f,13,14 
125:1,1 0.001 1 -1 2,0 0.003 -1 -1 2,1 0.001 1 1 51.0244 260 1,14 0.001 0 1 2,14 0.001 -1 1 1,15 0.001 -1 1 18.0028 140 14,1 0.001 0 1 14,2 0.001 -1 1 12,2 0.001 0 -1 72.0472 380 15,14 0.001 -1 1 14,12 0.001 1 0 12,14 0.001 -1 -1 1.1014 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,1 f,3,12 f,13,14 f,15,2 
126:1,1 0.001 1 -1 2,0 0.003 -1 -1 2,1 0.001 0 1 51.0244 260 1,14 0.001 0 1 2,14 0.001 -1 1 1,15 0.001 -1 0 18.0028 140 14,1 0.001 -1 1 14,2 0.001 -1 1 12,2 0.001 1 -1 72.0472 380 14,15 0.001 -1 1 14,12 0.001 1 1 12,14 0.001 -1 -1 1.1024 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,1 f,3,12 f,13,14 f,15,2 
127:1,1 0.001 1 0 2,0 0.003 -1 -1 2,2 0.001 0 1 51.0254 260 1,14 0.001 -1 1 2,14 0.001 -1 0 1,15 0.001 -1 0 18.0028 140 14,1 0.001 -1 1 14,2 0.001 -1 0 13,1 0.001 1 -1 72.0482 380 14,15 0.001 -1 1 15,13 0.001 1 1 12,14 0.001 0 -1 1.1034 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,1 f,3,12 f,13,14 f,15,2 
128:2,1 0.001 1 0 2,0 0.003 -1 -1 2,2 0.001 0 1 51.0264 260 1,14 0.001 -1 1 2,14 0.001 -1 0 1,15 0.001 -1 -1 18.0028 140 14,1 0.001 -1 0 13,2 0.001 -1 0 13,1 0.001 1 -1 72.0492 380 14,15 0.001 -1 0 15,13 0.001 1 1 12,13 0.001 0 -1 1.1044 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,1 f,3,12 f,13,14 f,15,2 
129:2,1 0.001 1 0 2,0 0.003 -1 -1 2,2 0.001 -1 1 61.0265 275 1,14 0.001 -1 0 2,14 0.001 -1 0 1,15 0.001 -1 -1 18.0028 140 14,1 0.001 -1 0 13,2 0.001 -1 0 13,1 0.001 1 0 72.0492 380 13,15 0.001 -1 0 15,13 0.001 0 1 12,13 0.001 0 -1 1.1054 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,2 f,3,12 f,13,14 f,15,2 
130:2,1 0.001 1 1 2,0 0.003 -1 -1 2,2 0.001 -1 1 61.0265 275 1,14 0.001 -1 0 2,14 0.001 -1 -1 1,15 0.001 0 -1 18.0028 140 14,1 0.001 -1 -1 13,2 0.001 -1 -1 13,1 0.001 1 0 72.0492 380 13,15 0.001 -1 0 15,14 0.001 0 1 12,13 0.001 1 -1 1.1064 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,2 f,3,12 f,13,14 f,15,2 
131:2,1 0.001 1 1 2,0 0.003 -1 -1 2,2 0.001 -1 0 71.0266 290 1,14 0.001 -1 -1 2,14 0.001 -1 -1 1,15 0.001 0 -1 18.0028 140 14,1 0.001 -1 -1 13,2 0.001 -1 -1 13,1 0.001 1 0 72.0492 380 13,15 0.001 -1 -1 15,14 0.001 0 1 13,12 0.001 1 -1 1.1074 110 ::s,0,13 s,0,14 s,0,15 s,1,13 f,2,3 s,2,13 s,2,15 f,3,12 f,13,14 f,15,2 
132:2,1 0.001 0 1 2,0 0.003 -1 -1 1,2 0.001 -1 0 71.0276 290 1,14 0.001 -1 -1 2,14 0.001 0 -1 1,15 0.001 0 -1 18.0028 140 14,1 0.001 0 -1 13,2 0.001 0 -1 13,1 0.001 1 1 72.0492 380 12,14 0.001 -1 -1 15,14 0.001 -1 1 13,12 0.001 1 -1 1.1084 110 ::s,0,13 s,0,14 s,0,15 s,1,13 f,2,3 s,2,13 s,2,15 f,3,12 f,13,14 f,15,2 
133:2,2 0.001 0 1 2,0 0.003 -1 -1 1,2 0.001 -1 0 71.0286 290 1,14 0.001 0 -1 2,14 0.001 0 -1 1,15 0.001 1 -1 18.0028 140 14,1 0.001 0 -1 13,2 0.001 0 -1 13,1 0.001 1 1 72.0492 380 12,14 0.001 -1 -1 14,15 0.001 -1 1 13,12 0.001 1 0 1.1094 110 ::s,0,13 s,0,14 s,0,15 s,1,13 f,2,3 s,2,13 s,2,15 f,3,12 f,13,14 f,15,2 
134:2,2 0.001 0 1 2,0 0.003 -1 -1 1,2 0.001 -1 -1 81.0287 305 1,14 0.001 0 -1 2,14 0.001 1 -1 1,15 0.001 1 -1 18.0028 140 14,1 0.001 1 -1 13,2 0.001 0 -1 13,1 0.001 0 1 72.0492 380 12,14 0.001 0 -1 14,15 0.001 -1 1 14,12 0.001 1 0 1.1104 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,14 f,15,2 
135:2,2 0.001 -1 1 2,0 0.003 -1 -1 1,2 0.001 -1 -1 81.0287 305 1,14 0.001 0 -1 2,14 0.001 1 -1 1,15 0.001 1 0 18.0028 140 14,1 0.001 1 -1 13,2 0.001 1 -1 13,1 0.001 0 1 72.0492 380 12,13 0.001 0 -1 14,15 0.001 -1 0 14,12 0.001 1 0 1.1114 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,14 f,15,2 
136:2,2 0.001 -1 1 2,0 0.003 -1 -1 1,2 0.001 0 -1 81.0287 305 1,14 0.001 1 -1 2,14 0.001 1 0 1,15 0.001 1 0 18.0028 140 14,1 0.001 1 0 13,2 0.001 1 -1 13,1 0.001 -1 1 72.0492 380 12,13 0.001 0 -1 13,15 0.001 -1 0 14,12 0.001 1 1 1.1124 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,14 f,15,2 
137:2,2 0.001 -1 0 2,0 0.003 -1 -1 1,1 0.001 0 -1 81.0297 305 1,14 0.001 1 -1 2,14 0.001 1 0 1,15 0.001 1 1 18.0028 140 14,1 0.001 1 0 13,2 0.001 1 0 13,1 0.001 -1 1 72.0492 380 12,13 0.001 1 -1 13,15 0.001 -1 0 15,13 0.001 1 1 1.1134 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,14 f,15,2 
138:1,2 0.001 -1 0 2,0 0.003 -1 -1 1,1 0.001 0 -1 81.0307 305 1,14 0.001 1 -1 2,14 0.001 1 1 1,15 0.001 1 1 18.0028 140 14,1 0.001 1 1 14,2 0.001 1 0 13,1 0.001 -1 0 72.0502 380 13,12 0.001 1 -1 13,15 0.001 -1 -1 15,13 0.001 1 1 1.1144 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,14 f,15,2 
139:1,2 0.001 -1 0 2,0 0.003 -1 -1 1,1 0.001 1 -1 81.0307 305 1,14 0.001 1 0 2,14 0.001 1 1 1,15 0.001 0 1 18.0028 140 14,1 0.001 1 1 14,2 0.001 1 0 13,1 0.001 -1 0 81.0503 395 13,12 0.001 1 -1 12,14 0.001 -1 -1 15,13 0.001 0 1 1.1154 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,3 f,13,14 
140:1,2 0.001 -1 -1 2,0 0.003 -1 -1 1,1 0.001 1 -1 81.0307 305 1,14 0.001 1 0 2,14 0.001 0 1 1,15 0.001 0 1 18.0028 140 14,1 0.001 0 1 14,2 0.001 1 1 13,1 0.001 -1 -1 81.0503 395 13,12 0.001 1 0 12,14 0.001 -1 -1 15,14 0.001 0 1 1.1164 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,3 f,13,14 
141:1,2 0.001 -1 -1 2,0 0.003 -1 -1 1,1 0.001 1 0 81.0307 305 1,14 0.001 1 1 2,14 0.001 0 1 1,15 0.001 -1 1 18.0028 140 14,1 0.001 0 1 14,2 0.001 1 1 13,1 0.001 -1 -1 81.0503 395 14,12 0.001 1 0 12,14 0.001 0 -1 15,14 0.001 0 1 1.1174 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,3 f,13,14 
142:1,2 0.001 0 -1 2,0 0.003 -1 -1 2,1 0.001 1 0 81.0317 305 1,14 0.001 1 1 2,14 0.001 -1 1 1,15 0.001 -1 1 18.0028 140 14,1 0.001 0 1 14,2 0.001 0 1 13,1 0.001 0 -1 81.0503 395 14,12 0.001 1 0 12,13 0.001 0 -1 15,14 0.001 -1 1 1.1184 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,3 f,13,14 
143:1,1 0.001 0 -1 2,0 0.003 -1 -1 2,1 0.001 1 0 81.0327 305 1,14 0.001 0 1 2,14 0.001 -1 1 1,15 0.001 -1 0 18.0028 140 14,1 0.001 -1 1 14,2 0.001 0 1 13,1 0.001 0 -1 81.0503 395 14,12 0.001 1 1 12,13 0.001 0 -1 14,15 0.001 -1 1 1.1194 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,3 f,13,14 
144:1,1 0.001 0 -1 2,0 0.003 -1 -1 2,1 0.001 1 1 81.0327 305 1,14 0.001 0 1 2,14 0.001 -1 0 1,15 0.001 -1 0 18.0028 140 14,1 0.001 -1 1 14,2 0.001 -1 1 13,1 0.001 1 -1 81.0503 395 15,13 0.001 1 1 12,13 0.001 1 -1 14,15 0.001 -1 1 1.1204 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,3 f,13,14 
145:1,1 0.001 1 -1 2,0 0.003 -1 -1 2,1 0.001 1 1 81.0327 305 1,14 0.001 -1 1 2,14 0.001 -1 0 1,15 0.001 -1 -1 18.0028 140 14,1 0.001 -1 0 14,2 0.001 -1 1 14,0 0.001 1 -1 88.0514 410 15,13 0.001 1 1 13,12 0.001 1 -1 14,15 0.001 -1 0 1.1214 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,14 f,15,1 
146:1,1 0.001 1 -1 2,0 0.003 -1 -1 2,1 0.001 0 1 81.0327 305 1,14 0.001 -1 1 2,14 0.001 -1 0 1,15 0.001 -1 -1 18.0028 140 14,1 0.001 -1 0 14,2 0.001 -1 0 14,0 0.001 1 -1 88.0514 410 15,13 0.001 0 1 13,12 0.001 1 -1 13,15 0.001 -1 0 1.1224 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,14 f,15,1 
147:1,1 0.001 1 0 2,0 0.003 -1 -1 2,2 0.001 0 1 81.0337 305 1,14 0.001 -1 0 2,14 0.001 -1 -1 1,15 0.001 0 -1 18.0028 140 14,1 0.001 -1 -1 13,2 0.001 -1 0 14,0 0.001 1 0 88.0524 410 15,14 0.001 0 1 13,12 0.001 1 0 13,15 0.001 -1 0 1.1234 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,14 f,15,1 
148:2,1 0.001 1 0 2,0 0.003 -1 -1 2,2 0.001 0 1 81.0347 305 1,14 0.001 -1 0 2,14 0.001 -1 -1 1,15 0.001 0 -1 18.0028 140 14,1 0.001 -1 -1 13,2 0.001 -1 0 14,0 0.001 1 0 88.0524 410 15,14 0.001 0 1 14,12 0.001 1 0 13,15 0.001 -1 -1 1.1244 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,14 f,15,1 
149:2,1 0.001 1 0 2,0 0.003 -1 -1 2,2 0.001 -1 1 81.0347 305 1,14 0.001 -1 -1 2,14 0.001 0 -1 1,15 0.001 0 -1 18.0028 140 14,1 0.001 0 -1 13,2 0.001 -1 -1 14,0 0.001 1 1 88.0524 410 15,14 0.001 -1 1 14,12 0.001 1 0 12,14 0.001 -1 -1 1.1254 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,14 f,15,1 
150:2,1 0.001 1 1 2,0 0.003 -1 -1 2,2 0.001 -1 1 81.0347 305 1,14 0.001 -1 -1 2,14 0.001 0 -1 1,15 0.001 1 -1 18.0028 140 14,1 0.001 0 -1 13,2 0.001 -1 -1 14,0 0.001 1 1 88.0524 410 14,15 0.001 -1 1 14,12 0.001 1 1 12,14 0.001 -1 -1 1.1264 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,14 f,15,1 
151:2,1 0.001 1 1 2,0 0.003 -1 -1 2,2 0.001 -1 0 81.0347 305 1,14 0.001 0 -1 2,14 0.001 1 -1 1,15 0.001 1 -1 18.0028 140 14,1 0.001 1 -1 13,2 0.001 0 -1 14,0 0.001 1 1 94.0525 425 14,15 0.001 -1 1 15,13 0.001 1 1 12,14 0.001 0 -1 1.1274 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,14 f,15,3 
152:2,1 0.001 0 1 2,0 0.003 -1 -1 1,2 0.001 -1 0 81.0357 305 1,14 0.001 0 -1 2,14 0.001 1 -1 1,15 0.001 1 0 18.0028 140 14,1 0.001 1 -1 13,1 0.001 0 -1 14,0 0.001 0 1 94.0535 425 14,15 0.001 -1 0 15,13 0.001 1 1 12,13 0.001 0 -1 1.1284 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,14 f,15,3 
153:2,2 0.001 0 1 2,0 0.003 -1 -1 1,2 0.001 -1 0 81.0367 305 1,14 0.001 0 -1 2,14 0.001 1 0 1,15 0.001 1 0 18.0028 140 14,1 0.001 1 0 13,1 0.001 0 -1 14,0 0.001 0 1 94.0535 425 13,15 0.001 -1 0 15,13 0.001 0 1 12,13 0.001 0 -1 1.1294 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,14 f,15,3 
154:2,2 0.001 0 1 2,0 0.003 -1 -1 1,2 0.001 -1 -1 81.0367 305 1,14 0.001 1 -1 2,14 0.001 1 0 1,15 0.001 1 1 18.0028 140 14,1 0.001 1 0 13,1 0.001 1 -1 14,0 0.001 -1 1 94.0535 425 13,15 0.001 -1 0 15,14 0.001 0 1 12,13 0.001 1 -1 1.1304 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,14 f,15,3 
155:2,2 0.001 -1 1 2,0 0.003 -1 -1 1,2 0.001 -1 -1 81.0367 305 1,14 0.001 1 -1 2,14 0.001 1 1 1,15 0.001 1 1 18.0028 140 14,1 0.001 1 1 13,1 0.001 1 -1 14,0 0.001 -1 1 94.0535 425 13,15 0.001 -1 -1 15,14 0.001 0 1 13,12 0.001 1 -1 1.1314 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,14 f,15,3 
156:2,2 0.001 -1 1 2,0 0.003 -1 -1 1,2 0.001 0 -1 81.0367 305 1,14 0.001 1 -1 2,14 0.001 1 1 1,15 0.001 0 1 18.0028 140 14,1 0.001 1 1 13,1 0.001 1 0 14,0 0.001 -1 0 94.0535 425 12,14 0.001 -1 -1 15,14 0.001 -1 1 13,12 0.001 1 -1 1.1324 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,14 f,15,3 
157:2,2 0.001 -1 0 2,0 0.003 -1 -1 1,1 0.001 0 -1 81.0377 305 1,14 0.001 1 0 2,14 0.001 0 1 1,15 0.001 0 1 18.0028 140 14,1 0.001 0 1 13,1 0.001 1 0 14,0 0.001 -1 0 94.0535 425 12,14 0.001 -1 -1 14,15 0.001 -1 1 13,12 0.001 1 0 1.1334 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,14 f,15,3 
158:1,2 0.001 -1 0 2,0 0.003 -1 -1 1,1 0.001 0 -1 81.0387 305 1,14 0.001 1 0 2,14 0.001 0 1 1,15 0.001 -1 1 18.0028 140 14,2 0.001 0 1 13,1 0.001 1 0 14,0 0.001 -1 -1 94.0545 425 12,14 0.001 0 -1 14,15 0.001 -1 1 14,12 0.001 1 0 1.1344 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,14 f,15,3 
159:1,2 0.001 -1 0 2,0 0.003 -1 -1 1,1 0.001 1 -1 81.0387 305 1,14 0.001 1 1 2,14 0.001 -1 1 1,15 0.001 -1 1 18.0028 140 14,2 0.001 0 1 13,1 0.001 1 1 14,0 0.001 -1 -1 94.0545 425 12,13 0.001 0 -1 14,15 0.001 -1 0 14,12 0.001 1 0 1.1354 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,14 f,15,3 
160:1,2 0.001 -1 -1 2,0 0.003 -1 -1 1,1 0.001 1 -1 81.0387 305 1,14 0.001 1 1 2,14 0.001 -1 1 1,15 0.001 -1 0 18.0028 140 14,2 0.001 -1 1 13,1 0.001 1 1 14,0 0.001 0 -1 94.0545 425 12,13 0.001 0 -1 13,15 0.001 -1 0 14,12 0.001 1 1 1.1364 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,14 f,15,3 
161:1,2 0.001 -1 -1 2,0 0.003 -1 -1 1,1 0.001 1 0 81.0387 305 1,14 0.001 0 1 2,14 0.001 -1 0 1,15 0.001 -1 0 18.0028 140 14,2 0.001 -1 1 13,1 0.001 1 1 14,0 0.001 0 -1 94.0545 425 12,13 0.001 1 -1 13,15 0.001 -1 0 15,13 0.001 1 1 1.1374 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,14 f,15,3 
162:1,2 0.001 0 -1 2,0 0.003 -1 -1 2,1 0.001 1 0 81.0397 305 1,14 0.001 0 1 2,14 0.001 -1 0 1,15 0.001 -1 -1 18.0028 140 14,2 0.001 -1 0 13,1 0.001 0 1 14,0 0.001 1 -1 94.0545 425 13,12 0.001 1 -1 13,15 0.001 -1 -1 15,13 0.001 1 1 1.1384 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,14 f,15,3 
163:1,1 0.001 0 -1 2,0 0.003 -1 -1 2,1 0.001 1 0 81.0407 305 1,14 0.001 -1 1 2,14 0.001 -1 0 1,15 0.001 -1 -1 18.0028 140 13,2 0.001 -1 0 13,1 0.001 0 1 14,0 0.001 1 -1 94.0555 425 13,12 0.001 1 -1 12,14 0.001 -1 -1 15,13 0.001 0 1 1.1394 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,14 f,15,3 
164:1,1 0.001 0 -1 2,0 0.003 -1 -1 2,1 0.001 1 1 81.0407 305 1,14 0.001 -1 1 2,14 0.001 -1 -1 1,15 0.001 0 -1 18.0028 140 13,2 0.001 -1 0 13,1 0.001 -1 1 14,0 0.001 1 0 94.0555 425 13,12 0.001 1 0 12,14 0.001 -1 -1 15,14 0.001 0 1 1.1404 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,14 f,15,3 
165:1,1 0.001 1 -1 2,0 0.003 -1 -1 2,1 0.001 1 1 81.0407 305 1,14 0.001 -1 0 2,14 0.001 -1 -1 1,15 0.001 0 -1 18.0028 140 13,2 0.001 -1 -1 13,1 0.001 -1 1 14,0 0.001 1 0 94.0555 425 14,12 0.001 1 0 12,14 0.001 0 -1 15,14 0.001 0 1 1.1414 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,14 f,15,3 
166:1,1 0.001 1 -1 2,0 0.003 -1 -1 2,1 0.001 0 1 81.0407 305 1,14 0.001 -1 0 2,14 0.001 0 -1 1,15 0.001 0 -1 18.0028 140 13,2 0.001 -1 -1 13,1 0.001 -1 0 14,0 0.001 1 1 94.0555 425 14,12 0.001 1 0 12,13 0.001 0 -1 15,14 0.001 -1 1 1.1424 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,14 f,15,3 
167:1,1 0.001 1 0 2,0 0.003 -1 -1 2,2 0.001 0 1 81.0417 305 1,14 0.001 -1 -1 2,14 0.001 0 -1 1,15 0.001 1 -1 18.0028 140 13,2 0.001 0 -1 13,1 0.001 -1 0 15,1 0.001 1 1 94.0565 425 14,12 0.001 1 1 12,13 0.001 0 -1 14,15 0.001 -1 1 1.1434 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,14 f,15,3 
168:2,1 0.001 1 0 2,0 0.003 -1 -1 2,2 0.001 0 1 81.0427 305 1,14 0.001 -1 -1 2,14 0.001 1 -1 1,15 0.001 1 -1 18.0028 140 13,2 0.001 0 -1 13,1 0.001 -1 -1 15,1 0.001 1 1 94.0565 425 15,13 0.001 1 1 12,13 0.001 1 -1 14,15 0.001 -1 1 1.1444 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,14 f,15,3 
169:2,1 0.001 1 0 2,0 0.003 -1 -1 2,2 0.001 -1 1 81.0427 305 1,14 0.001 0 -1 2,14 0.001 1 -1 1,15 0.001 1 0 18.0028 140 13,2 0.001 0 -1 13,1 0.001 -1 -1 15,1 0.001 0 1 94.0565 425 15,13 0.001 1 1 13,12 0.001 1 -1 14,15 0.001 -1 0 1.1454 110 ::s,0,13 s,0,14 s,0,15 s,1,13 s,2,13 s,2,15 f,3,0 f,3,12 f,13,14 f,15,3 
