16
131:2,2 0.001 1 -1 1,2 0.001 0 1 0,2 0.001 0 1 56.1157 305 2,12 0.001 -1 0 3,13 0.001 -1 0 2,15 0.001 1 0 9.1747 155 15,3 0.003 0 1 14,2 0.001 0 -1 15,1 0.001 0 -1 67.0834 228 15,12 0.003 0 -1 15,13 0.001 0 -1 12,12 0.001 0 1 24.117 14 :15,8 :f,2,14 f,3,0 f,12,3 f,13,14 
132:2,2 0.001 0 -1 1,2 0.001 1 1 0,2 0.001 0 1 56.1157 305 1,12 0.001 -1 0 2,13 0.001 -1 0 3,15 0.001 1 0 9.1777 155 15,3 0.003 0 1 14,1 0.001 0 -1 15,0 0.001 0 -1 67.0854 228 15,12 0.003 0 -1 15,13 0.001 -1 -1 12,13 0.001 0 1 24.118 14 :15,7 :f,2,14 f,3,0 f,12,3 f,13,14 
133:2,1 0.001 0 -1 1,2 0.001 1 0 0,2 0.001 0 1 56.1167 305 1,12 0.001 -1 0 1,13 0.001 -1 0 3,15 0.001 1 -1 9.1787 155 15,3 0.003 0 1 14,1 0.001 0 -1 15,0 0.001 -1 -1 67.0854 228 15,12 0.003 0 -1 14,12 0.001 -1 -1 12,13 0.001 0 1 24.119 14 :15,6 :f,2,14 f,3,0 f,12,3 f,13,14 
134:2,1 0.001 0 -1 2,2 0.001 1 0 0,3 0.001 0 1 56.1187 305 1,12 0.001 -1 0 1,13 0.001 -1 0 3,15 0.001 0 -1 9.1787 155 15,3 0.003 0 1 14,0 0.001 0 -1 15,0 0.001 -1 0 67.0864 228 15,12 0.003 0 -1 14,12 0.001 -1 -1 12,14 0.001 0 1 24.12 14 :15,5 :f,2,14 f,3,0 f,12,3 f,13,14 
135:2,1 0.001 -1 -1 2,2 0.001 1 0 0,3 0.001 1 1 56.1187 305 1,12 0.001 -1 0 1,13 0.001 -1 0 3,14 0.001 0 -1 9.1797 155 15,3 0.003 0 1 14,0 0.001 -1 -1 15,0 0.001 -1 1 67.0864 228 15,12 0.003 0 -1 14,12 0.001 -1 0 12,15 0.001 0 1 24.121 14 :15,4 :f,2,14 f,3,0 f,12,3 f,13,14 
136:2,1 0.001 -1 0 2,2 0.001 1 -1 0,3 0.001 1 0 56.1187 305 0,12 0.001 -1 0 1,13 0.001 -1 0 3,14 0.001 0 -1 9.1807 155 15,3 0.003 0 1 14,0 0.001 -1 0 14,1 0.001 -1 1 67.0874 228 15,12 0.003 0 -1 13,12 0.001 -1 0 12,15 0.001 1 1 24.122 14 :15,3 :f,2,14 f,3,0 f,12,3 f,13,14 
137:1,1 0.001 -1 0 2,2 0.001 0 -1 1,3 0.001 1 0 56.1207 305 0,12 0.001 -1 1 1,13 0.001 -1 0 3,14 0.001 0 -1 9.1807 155 15,3 0.002 0 1 13,0 0.001 -1 0 13,2 0.001 -1 1 67.0894 224 15,12 0.003 0 -1 12,12 0.001 -1 0 12,15 0.001 1 0 27.123 14 :15,4 :f,2,14 f,3,0 f,12,3 f,13,14 
138:1,1 0.001 -1 0 2,1 0.001 0 -1 1,3 0.001 1 0 56.1217 305 0,12 0.001 0 1 0,13 0.001 -1 0 3,13 0.001 0 -1 9.1827 155 15,3 0.003 0 1 13,0 0.001 -1 0 13,2 0.001 -1 1 73.0895 239 15,12 0.003 0 -1 12,12 0.001 -1 1 13,15 0.001 1 0 27.124 14 :15,5 :f,2,14 f,3,0 f,13,3 f,13,14 
139:1,1 0.001 -1 1 2,1 0.001 0 -1 2,3 0.001 1 0 56.1227 305 0,12 0.001 1 1 0,13 0.001 -1 1 3,12 0.001 0 -1 9.1837 155 15,3 0.003 0 1 12,0 0.001 -1 0 12,3 0.001 -1 1 73.0915 239 15,12 0.003 0 -1 12,12 0.001 0 1 13,15 0.001 1 0 27.124 14 :15,6 :f,2,14 f,3,0 f,13,3 f,13,14 
140:1,1 0.001 0 1 2,1 0.001 -1 -1 3,3 0.001 1 0 56.1237 305 1,13 0.001 1 1 0,13 0.001 0 1 3,12 0.001 -1 -1 9.1847 155 15,3 0.003 0 1 12,0 0.001 -1 1 12,3 0.001 0 1 73.0915 239 15,12 0.003 0 -1 12,13 0.001 0 1 14,15 0.001 1 0 27.126 14 :15,7 :f,2,14 f,3,0 f,13,3 f,13,14 
141:1,2 0.001 0 1 2,1 0.001 -1 0 3,3 0.001 1 -1 56.1247 305 1,13 0.001 1 1 0,14 0.001 0 1 3,12 0.001 -1 0 13.1858 170 15,3 0.003 0 1 12,0 0.001 0 1 12,3 0.001 1 1 73.0915 239 15,12 0.003 0 -1 12,14 0.001 0 1 15,15 0.001 1 0 27.128 14 :15,8 :f,1,14 f,3,0 f,13,3 f,13,14 
142:1,2 0.001 0 1 1,1 0.001 -1 0 3,3 0.001 0 -1 56.1257 305 2,14 0.001 1 1 0,15 0.001 0 1 2,12 0.001 -1 0 13.1888 170 15,3 0.003 0 1 12,1 0.001 0 1 12,3 0.001 1 0 73.0925 239 15,12 0.003 0 -1 12,15 0.001 0 1 15,15 0.001 1 -1 27.129 14 :15,9 :f,1,14 f,3,0 f,13,3 f,13,14 
143:1,2 0.001 1 1 1,1 0.001 -1 0 3,2 0.001 0 -1 56.1267 305 3,15 0.001 1 1 0,15 0.001 1 1 2,12 0.001 -1 0 13.1898 170 15,3 0.003 0 1 12,2 0.001 0 1 12,3 0.001 1 0 73.0935 239 15,12 0.003 0 -1 12,15 0.001 1 1 15,15 0.001 0 -1 27.129 14 :15,10 :f,1,14 f,3,0 f,13,3 f,13,14 
144:1,2 0.001 1 0 1,1 0.001 -1 1 3,1 0.001 0 -1 56.1277 305 3,15 0.001 1 0 0,15 0.001 1 0 1,12 0.001 -1 0 13.1908 170 15,3 0.003 0 1 12,2 0.001 0 1 12,3 0.001 1 0 80.0936 254 15,12 0.003 0 -1 12,15 0.001 1 0 15,14 0.001 0 -1 27.13 14 :15,11 :f,1,14 f,3,0 f,13,14 f,14,2 
145:2,2 0.001 1 0 1,1 0.001 0 1 3,1 0.001 0 -1 64.1288 320 3,15 0.001 1 -1 1,15 0.001 1 0 1,12 0.001 -1 0 13.1918 170 15,3 0.003 0 1 12,2 0.001 1 1 13,3 0.001 1 0 80.0946 254 15,12 0.003 0 -1 13,15 0.001 1 0 15,13 0.001 0 -1 27.132 14 :15,12 :f,0,1 f,1,14 f,13,14 f,14,2 
146:2,2 0.001 1 0 1,2 0.001 0 1 3,0 0.001 0 -1 64.1308 320 3,15 0.001 0 -1 2,15 0.001 1 0 1,12 0.001 -1 0 13.1928 170 15,3 0.003 0 1 12,2 0.001 1 0 14,3 0.001 1 0 83.0956 254 15,12 0.002 0 -1 14,15 0.001 1 0 15,13 0.001 0 -1 27.133 10 :15,11 :f,0,1 f,1,14 f,13,14 f,14,2 
147:2,2 0.001 1 -1 1,2 0.001 0 1 3,0 0.001 -1 -1 64.1308 320 3,14 0.001 0 -1 2,15 0.001 1 0 0,12 0.001 -1 0 13.1948 170 15,3 0.003 0 1 13,2 0.001 1 0 14,3 0.001 1 0 83.0966 254 15,12 0.003 0 -1 14,15 0.001 1 0 15,13 0.001 -1 -1 27.133 10 :15,10 :f,0,1 f,1,14 f,13,14 f,14,2 
148:2,2 0.001 0 -1 1,2 0.001 1 1 3,0 0.001 -1 0 64.1308 320 3,14 0.001 0 -1 2,15 0.001 1 0 0,12 0.001 -1 1 13.1948 170 15,3 0.003 0 1 13,2 0.001 1 0 14,3 0.001 1 -1 91.0967 269 15,12 0.003 0 -1 15,15 0.001 1 0 14,12 0.001 -1 -1 27.135 10 :15,9 :f,0,1 f,1,14 f,13,14 f,15,1 
149:2,1 0.001 0 -1 1,2 0.001 1 0 2,0 0.001 -1 0 64.1328 320 3,14 0.001 0 -1 3,15 0.001 1 0 0,12 0.001 0 1 13.1958 170 15,3 0.003 0 1 14,2 0.001 1 0 15,2 0.001 1 -1 91.0987 269 15,12 0.003 0 -1 15,15 0.001 1 -1 14,12 0.001 -1 -1 27.135 10 :15,8 :f,0,1 f,1,14 f,13,14 f,15,1 
150:2,1 0.001 0 -1 2,2 0.001 1 0 1,0 0.001 -1 0 64.1348 320 3,14 0.001 0 -1 3,15 0.001 1 -1 0,13 0.001 0 1 13.1968 170 15,3 0.003 0 1 14,2 0.001 1 0 15,2 0.001 1 -1 91.0987 269 15,12 0.003 0 -1 15,15 0.001 0 -1 14,12 0.001 -1 0 27.135 10 :15,7 :f,0,1 f,1,14 f,13,14 f,15,1 
151:2,1 0.001 -1 -1 2,2 0.001 1 0 1,0 0.001 -1 0 64.1348 320 3,13 0.001 0 -1 3,15 0.001 0 -1 0,14 0.001 0 1 13.1988 170 15,3 0.003 0 1 14,2 0.001 1 -1 15,2 0.001 0 -1 91.0987 269 15,12 0.003 0 -1 15,14 0.001 0 -1 13,12 0.001 -1 0 27.137 10 :15,6 :f,0,1 f,1,14 f,13,14 f,15,1 
152:2,1 0.001 -1 0 2,2 0.001 1 -1 0,0 0.001 -1 0 64.1358 320 3,13 0.001 0 -1 3,14 0.001 0 -1 0,14 0.001 0 1 13.1998 170 15,3 0.003 0 1 14,2 0.001 1 -1 15,2 0.001 0 -1 91.0987 269 15,12 0.003 0 -1 15,14 0.001 0 -1 13,12 0.001 -1 0 27.137 10 :15,5 :f,0,1 f,1,14 f,13,14 f,15,1 
153:1,1 0.001 -1 0 2,2 0.001 0 -1 0,0 0.001 -1 1 64.1368 320 3,13 0.001 0 -1 3,14 0.001 0 -1 0,14 0.001 0 1 13.1998 170 15,3 0.003 0 1 14,2 0.001 1 -1 15,1 0.001 0 -1 100.1 284 15,12 0.003 0 -1 15,13 0.001 0 -1 12,12 0.001 -1 0 27.139 10 :15,4 :f,0,1 f,1,14 f,13,14 f,15,0 
154:1,1 0.001 -1 0 2,1 0.001 0 -1 0,0 0.001 0 1 72.1379 335 3,12 0.001 0 -1 3,13 0.001 0 -1 0,15 0.001 0 1 13.2028 170 15,3 0.003 0 1 14,2 0.001 1 -1 15,1 0.001 0 -1 108.1 299 15,12 0.003 0 -1 15,13 0.001 0 -1 12,12 0.001 -1 1 27.139 10 :15,3 :f,1,3 f,1,14 f,13,2 f,13,14 
155:1,1 0.001 -1 1 2,1 0.001 0 -1 0,1 0.001 0 1 72.1389 335 3,12 0.001 -1 -1 3,13 0.001 0 -1 0,15 0.001 1 1 13.2028 170 15,3 0.002 0 1 14,2 0.001 0 -1 15,0 0.001 0 -1 108.101 295 15,12 0.003 0 -1 15,13 0.001 -1 -1 12,12 0.001 0 1 30.139 10 :15,4 :f,1,3 f,1,14 f,13,2 f,13,14 
156:1,1 0.001 0 1 2,1 0.001 -1 -1 0,1 0.001 0 1 72.1389 335 3,12 0.001 -1 0 3,13 0.001 -1 -1 0,15 0.001 1 0 13.2028 170 15,3 0.003 0 1 14,1 0.001 0 -1 15,0 0.001 -1 -1 108.102 295 15,12 0.003 0 -1 14,12 0.001 -1 -1 12,13 0.001 0 1 30.141 10 :15,5 :f,1,3 f,1,14 f,13,2 f,13,14 
157:1,2 0.001 0 1 2,1 0.001 -1 0 0,2 0.001 0 1 72.1409 335 2,12 0.001 -1 0 3,13 0.001 -1 0 1,15 0.001 1 0 13.2048 170 15,3 0.003 0 1 14,0 0.001 0 -1 15,0 0.001 -1 0 108.103 295 15,12 0.003 0 -1 14,12 0.001 -1 -1 12,13 0.001 0 1 30.141 10 :15,6 :f,1,3 f,1,14 f,13,2 f,13,14 
158:1,2 0.001 0 1 1,1 0.001 -1 0 0,3 0.001 0 1 81.143 350 1,12 0.001 -1 0 2,13 0.001 -1 0 1,15 0.001 1 0 13.2068 170 15,3 0.003 0 1 14,0 0.001 -1 -1 15,0 0.001 -1 1 108.103 295 15,12 0.003 0 -1 14,12 0.001 -1 0 12,14 0.001 0 1 30.142 10 :15,7 :f,1,14 f,3,0 f,13,2 f,13,14 
159:1,2 0.001 1 1 1,1 0.001 -1 0 0,3 0.001 1 1 81.143 350 1,12 0.001 -1 0 1,13 0.001 -1 0 2,15 0.001 1 0 13.2088 170 15,3 0.003 0 1 14,0 0.001 -1 0 14,1 0.001 -1 1 108.104 295 15,12 0.003 0 -1 13,12 0.001 -1 0 12,15 0.001 0 1 30.144 10 :15,8 :f,1,14 f,3,0 f,13,2 f,13,14 
160:1,2 0.001 1 0 1,1 0.001 -1 1 0,3 0.001 1 0 81.143 350 0,12 0.001 -1 0 1,13 0.001 -1 0 3,15 0.001 1 0 13.2108 170 15,3 0.003 0 1 13,0 0.001 -1 0 14,1 0.001 -1 1 117.105 310 15,12 0.003 0 -1 12,12 0.001 -1 0 12,15 0.001 1 1 30.145 10 :15,9 :f,1,14 f,3,0 f,12,0 f,13,14 
161:2,2 0.001 1 0 1,1 0.001 0 1 1,3 0.001 1 0 81.145 350 0,12 0.001 -1 1 1,13 0.001 -1 0 3,15 0.001 1 -1 13.2108 170 15,3 0.003 0 1 13,0 0.001 -1 0 13,2 0.001 -1 1 127.106 325 15,12 0.003 0 -1 12,12 0.001 -1 1 12,15 0.001 1 0 30.145 10 :15,10 :f,1,14 f,3,0 f,13,1 f,13,14 
162:2,2 0.001 1 0 1,2 0.001 0 1 2,3 0.001 1 0 81.147 350 0,12 0.001 0 1 1,13 0.001 -1 0 3,15 0.001 0 -1 13.2108 170 15,3 0.003 0 1 12,0 0.001 -1 0 12,3 0.001 -1 1 127.108 325 15,12 0.003 0 -1 12,12 0.001 0 1 13,15 0.001 1 0 30.146 10 :15,11 :f,1,14 f,3,0 f,13,1 f,13,14 
163:2,2 0.001 1 -1 1,2 0.001 0 1 3,3 0.001 1 0 81.148 350 0,13 0.001 0 1 1,13 0.001 -1 0 3,14 0.001 0 -1 13.2128 170 15,3 0.003 0 1 12,0 0.001 -1 1 12,3 0.001 0 1 127.108 325 15,12 0.003 0 -1 12,13 0.001 0 1 14,15 0.001 1 0 30.148 10 :15,12 :f,1,14 f,3,0 f,13,1 f,13,14 
164:2,2 0.001 0 -1 1,2 0.001 1 1 3,3 0.001 1 -1 81.148 350 0,14 0.001 0 1 0,13 0.001 -1 0 3,14 0.001 0 -1 13.2148 170 15,3 0.003 0 1 12,0 0.001 0 1 12,3 0.001 1 1 130.108 325 15,12 0.002 0 -1 12,14 0.001 0 1 15,15 0.001 1 0 30.15 6 :15,11 :f,1,14 f,3,0 f,13,1 f,13,14 
165:2,1 0.001 0 -1 1,2 0.001 1 0 3,3 0.001 0 -1 81.149 350 0,15 0.001 0 1 0,13 0.001 -1 1 3,13 0.001 0 -1 13.2168 170 15,3 0.003 0 1 12,1 0.001 0 1 12,3 0.001 1 0 130.109 325 15,12 0.003 0 -1 12,15 0.001 0 1 15,15 0.001 1 -1 30.151 6 :15,10 :f,1,14 f,3,0 f,13,1 f,13,14 
166:2,1 0.001 0 -1 2,2 0.001 1 0 3,2 0.001 0 -1 81.151 350 0,15 0.001 1 1 0,13 0.001 0 1 3,12 0.001 0 -1 13.2178 170 15,3 0.003 0 1 12,2 0.001 0 1 13,3 0.001 1 0 130.111 325 15,12 0.003 0 -1 12,15 0.001 1 1 15,15 0.001 0 -1 30.151 6 :15,9 :f,1,14 f,3,0 f,13,1 f,13,14 
167:2,1 0.001 -1 -1 2,2 0.001 1 0 3,1 0.001 0 -1 81.152 350 0,15 0.001 1 0 0,14 0.001 0 1 3,12 0.001 -1 -1 13.2188 170 15,3 0.003 0 1 12,2 0.001 0 1 14,3 0.001 1 0 130.112 325 15,12 0.003 0 -1 12,15 0.001 1 0 15,14 0.001 0 -1 30.152 6 :15,8 :f,1,14 f,3,0 f,13,1 f,13,14 
168:2,1 0.001 -1 0 2,2 0.001 1 -1 3,1 0.001 0 -1 90.1521 365 1,15 0.001 1 0 0,15 0.001 0 1 3,12 0.001 -1 0 13.2208 170 15,3 0.003 0 1 12,3 0.001 0 1 14,3 0.001 1 0 130.113 325 15,12 0.003 0 -1 13,15 0.001 1 0 15,14 0.001 0 -1 30.153 6 :15,7 :f,1,14 f,3,2 f,13,1 f,13,14 
169:1,1 0.001 -1 0 2,2 0.001 0 -1 3,0 0.001 0 -1 90.1541 365 1,15 0.001 1 0 0,15 0.001 1 1 2,12 0.001 -1 0 13.2218 170 15,3 0.003 0 1 12,3 0.001 1 1 14,3 0.001 1 -1 130.113 325 15,12 0.003 0 -1 14,15 0.001 1 0 15,13 0.001 0 -1 30.155 6 :15,6 :f,1,14 f,3,2 f,13,1 f,13,14 
170:1,1 0.001 -1 0 2,1 0.001 0 -1 3,0 0.001 -1 -1 90.1551 365 2,15 0.001 1 0 0,15 0.001 1 0 2,12 0.001 -1 0 13.2228 170 15,3 0.003 0 1 12,3 0.001 1 0 15,2 0.001 1 -1 130.114 325 15,12 0.003 0 -1 14,15 0.001 1 0 15,13 0.001 0 -1 30.155 6 :15,5 :f,1,14 f,3,2 f,13,1 f,13,14 
171:1,1 0.001 -1 1 2,1 0.001 0 -1 3,0 0.001 -1 0 90.1551 365 3,15 0.001 1 0 1,15 0.001 1 0 1,12 0.001 -1 0 13.2258 170 15,3 0.003 0 1 13,3 0.001 1 0 15,2 0.001 1 -1 130.115 325 15,12 0.003 0 -1 15,15 0.001 1 0 15,13 0.001 -1 -1 30.156 6 :15,4 :f,1,14 f,3,2 f,13,1 f,13,14 
172:1,1 0.001 0 1 2,1 0.001 -1 -1 2,0 0.001 -1 0 90.1561 365 3,15 0.001 1 -1 2,15 0.001 1 0 0,12 0.001 -1 0 13.2278 170 15,3 0.003 0 1 14,3 0.001 1 0 15,2 0.001 0 -1 130.116 325 15,12 0.003 0 -1 15,15 0.001 1 -1 14,12 0.001 -1 -1 30.157 6 :15,3 :f,1,14 f,3,2 f,13,1 f,13,14 
173:1,2 0.001 0 1 2,1 0.001 -1 0 2,0 0.001 -1 0 90.1571 365 3,15 0.001 0 -1 2,15 0.001 1 0 0,12 0.001 -1 1 13.2278 170 15,3 0.002 0 1 14,3 0.001 1 0 15,1 0.001 0 -1 130.117 321 15,12 0.003 0 -1 15,15 0.001 0 -1 14,12 0.001 -1 -1 33.157 6 :15,4 :f,1,14 f,3,2 f,13,1 f,13,14 
174:1,2 0.001 0 1 1,1 0.001 -1 0 1,0 0.001 -1 0 90.1591 365 3,14 0.001 0 -1 3,15 0.001 1 0 0,12 0.001 0 1 13.2298 170 15,3 0.003 0 1 14,3 0.001 1 -1 15,1 0.001 0 -1 130.117 321 15,12 0.003 0 -1 15,14 0.001 0 -1 14,12 0.001 -1 0 33.158 6 :15,5 :f,1,14 f,3,2 f,13,1 f,13,14 
175:1,2 0.001 1 1 1,1 0.001 -1 0 1,0 0.001 -1 0 90.1591 365 3,13 0.001 0 -1 3,15 0.001 1 -1 0,13 0.001 0 1 13.2318 170 15,3 0.003 0 1 15,2 0.001 1 -1 15,0 0.001 0 -1 130.119 321 15,12 0.003 0 -1 15,14 0.001 0 -1 13,12 0.001 -1 0 33.159 6 :15,6 :f,1,14 f,3,2 f,13,1 f,13,14 
176:1,2 0.001 1 0 1,1 0.001 -1 1 1,0 0.001 -1 0 90.1591 365 3,12 0.001 0 -1 3,15 0.001 0 -1 0,14 0.001 0 1 13.2338 170 15,3 0.003 0 1 15,2 0.001 1 -1 15,0 0.001 -1 -1 130.119 321 15,12 0.003 0 -1 15,13 0.001 0 -1 13,12 0.001 -1 0 33.16 6 :15,7 :f,1,14 f,3,2 f,13,1 f,13,14 
177:2,2 0.001 1 0 1,1 0.001 0 1 0,0 0.001 -1 0 90.1611 365 3,12 0.001 -1 -1 3,14 0.001 0 -1 0,14 0.001 0 1 13.2348 170 15,3 0.003 0 1 15,2 0.001 0 -1 15,0 0.001 -1 0 130.119 321 15,12 0.003 0 -1 15,13 0.001 0 -1 13,12 0.001 -1 0 33.16 6 :15,8 :f,1,14 f,3,2 f,13,1 f,13,14 
178:2,2 0.001 1 0 1,2 0.001 0 1 0,0 0.001 -1 1 100.162 380 3,12 0.001 -1 0 3,13 0.001 0 -1 0,14 0.001 0 1 13.2358 170 15,3 0.003 0 1 15,1 0.001 0 -1 14,0 0.001 -1 0 130.121 321 15,12 0.003 0 -1 15,13 0.001 -1 -1 12,12 0.001 -1 0 33.161 6 :15,9 :f,1,14 f,3,2 f,13,1 f,13,14 
179:2,2 0.001 1 -1 1,2 0.001 0 1 0,0 0.001 0 1 100.162 380 2,12 0.001 -1 0 3,13 0.001 0 -1 0,15 0.001 0 1 13.2378 170 15,3 0.003 0 1 15,1 0.001 0 -1 13,0 0.001 -1 0 130.122 321 15,12 0.003 0 -1 14,12 0.001 -1 -1 12,12 0.001 -1 1 33.162 6 :15,10 :f,1,14 f,3,2 f,13,1 f,13,14 
180:2,2 0.001 0 -1 1,2 0.001 1 1 0,1 0.001 0 1 100.163 380 2,12 0.001 -1 0 3,12 0.001 0 -1 0,15 0.001 1 1 13.2388 170 15,3 0.003 0 1 15,0 0.001 0 -1 12,0 0.001 -1 0 130.124 321 15,12 0.003 0 -1 14,12 0.001 -1 -1 12,12 0.001 0 1 33.162 6 :15,11 :f,1,14 f,3,2 f,13,1 f,13,14 
181:2,1 0.001 0 -1 1,2 0.001 1 0 0,1 0.001 0 1 100.164 380 1,12 0.001 -1 0 3,12 0.001 -1 -1 0,15 0.001 1 0 13.2398 170 15,3 0.003 0 1 15,0 0.001 -1 -1 12,0 0.001 -1 1 130.124 321 15,12 0.003 0 -1 14,12 0.001 -1 0 12,13 0.001 0 1 33.163 6 :15,12 :f,1,14 f,3,2 f,13,1 f,13,14 
182:2,1 0.001 0 -1 2,2 0.001 1 0 0,2 0.001 0 1 100.166 380 0,12 0.001 -1 0 3,12 0.001 -1 0 1,15 0.001 1 0 13.2418 170 15,3 0.003 0 1 15,0 0.001 -1 0 12,0 0.001 0 1 133.124 321 15,12 0.002 0 -1 14,12 0.001 -1 1 12,13 0.001 0 1 33.163 2 :15,11 :f,1,14 f,3,2 f,13,1 f,13,14 
183:2,1 0.001 -1 -1 2,2 0.001 1 0 0,3 0.001 0 1 101.167 395 0,12 0.001 -1 1 2,12 0.001 -1 0 2,15 0.001 1 0 13.2438 170 15,3 0.003 0 1 14,0 0.001 -1 0 12,1 0.001 0 1 133.126 321 15,12 0.002 0 -1 14,12 0.001 0 1 12,13 0.001 1 1 33.163 2 :15,10 :f,1,2 f,1,14 f,13,1 f,13,14 
184:2,1 0.001 -1 0 2,2 0.001 1 -1 0,3 0.001 1 1 101.167 395 0,12 0.001 0 1 1,12 0.001 -1 0 2,15 0.001 1 0 13.2448 170 15,3 0.003 0 1 14,0 0.001 -1 0 12,2 0.001 0 1 133.127 321 15,12 0.002 0 -1 14,12 0.001 1 1 12,13 0.001 1 0 33.163 2 :15,9 :f,1,2 f,1,14 f,13,1 f,13,14 
185:1,1 0.001 -1 0 2,2 0.001 0 -1 0,3 0.001 1 0 101.168 395 0,13 0.001 0 1 1,12 0.001 -1 0 2,15 0.001 1 0 13.2458 170 15,3 0.003 0 1 13,0 0.001 -1 0 12,2 0.001 0 1 133.128 321 15,12 0.002 0 -1 14,12 0.001 1 0 12,13 0.001 1 -1 33.163 2 :15,8 :f,1,2 f,1,14 f,13,1 f,13,14 
186:1,1 0.001 -1 0 2,1 0.001 0 -1 1,3 0.001 1 0 101.17 395 0,14 0.001 0 1 1,12 0.001 -1 0 3,15 0.001 1 0 13.2478 170 15,3 0.003 0 1 13,0 0.001 -1 0 12,3 0.001 0 1 133.129 321 15,12 0.002 0 -1 14,12 0.001 1 -1 12,13 0.001 0 -1 33.163 2 :15,7 :f,1,2 f,1,14 f,13,1 f,13,14 
187:1,1 0.001 -1 1 2,1 0.001 0 -1 2,3 0.001 1 0 101.171 395 0,14 0.001 0 1 0,12 0.001 -1 0 3,15 0.001 1 -1 13.2488 170 15,3 0.003 0 1 13,0 0.001 -1 0 12,3 0.001 1 1 133.129 321 15,12 0.002 0 -1 14,12 0.001 0 -1 12,13 0.001 -1 -1 33.163 2 :15,6 :f,1,2 f,1,14 f,13,1 f,13,14 
188:1,1 0.001 0 1 2,1 0.001 -1 -1 2,3 0.001 1 0 101.171 395 0,15 0.001 0 1 0,12 0.001 -1 1 3,15 0.001 0 -1 13.2498 170 15,3 0.003 0 1 12,0 0.001 -1 0 12,3 0.001 1 0 133.13 321 15,12 0.002 0 -1 14,12 0.001 -1 -1 12,13 0.001 -1 0 33.163 2 :15,5 :f,1,2 f,1,14 f,13,1 f,13,14 
189:1,1 0.001 0 1 2,1 0.001 -1 0 3,3 0.001 1 0 101.172 395 0,15 0.001 1 1 0,12 0.001 0 1 3,14 0.001 0 -1 13.2508 170 15,3 0.003 0 1 12,0 0.001 -1 1 13,3 0.001 1 0 133.131 321 15,12 0.002 0 -1 14,12 0.001 -1 0 12,13 0.001 -1 1 33.163 2 :15,4 :f,1,2 f,1,14 f,13,1 f,13,14 
190:1,1 0.001 0 1 2,1 0.001 -1 0 3,3 0.001 1 -1 101.172 395 0,15 0.001 1 0 0,13 0.001 0 1 3,13 0.001 0 -1 13.2528 170 15,3 0.003 0 1 12,0 0.001 0 1 14,3 0.001 1 0 133.132 321 15,12 0.002 0 -1 14,12 0.001 -1 1 12,13 0.001 0 1 33.163 2 :15,3 :f,1,2 f,1,14 f,13,1 f,13,14 
191:1,1 0.001 0 1 2,1 0.001 -1 0 3,3 0.001 0 -1 111.172 410 1,15 0.001 1 0 0,14 0.001 0 1 3,13 0.001 0 -1 13.2548 170 15,3 0.002 0 1 12,1 0.001 0 1 14,3 0.001 1 0 133.133 317 15,12 0.002 0 -1 14,12 0.001 0 1 12,13 0.001 1 1 36.163 2 :15,4 :f,0,3 f,1,14 f,13,1 f,13,14 
192:1,1 0.001 0 1 2,1 0.001 -1 0 3,2 0.001 0 -1 111.173 410 2,15 0.001 1 0 0,15 0.001 0 1 3,12 0.001 0 -1 13.2578 170 15,3 0.003 0 1 12,2 0.001 0 1 14,3 0.001 1 -1 133.134 317 15,12 0.002 0 -1 14,12 0.001 1 1 12,13 0.001 1 0 36.163 2 :15,5 :f,0,3 f,1,14 f,13,1 f,13,14 
193:1,2 0.001 0 1 2,1 0.001 -1 0 3,2 0.001 0 -1 111.174 410 2,15 0.001 1 0 0,15 0.001 1 1 3,12 0.001 -1 -1 13.2578 170 15,3 0.003 0 1 12,3 0.001 0 1 15,2 0.001 1 -1 133.136 317 15,12 0.002 0 -1 14,12 0.001 1 0 12,13 0.001 1 -1 36.163 2 :15,6 :f,0,3 f,1,14 f,13,1 f,13,14 
194:1,2 0.001 0 1 1,1 0.001 -1 0 3,1 0.001 0 -1 111.176 410 3,15 0.001 1 0 0,15 0.001 1 0 3,12 0.001 -1 0 13.2588 170 15,3 0.003 0 1 12,3 0.001 1 1 15,2 0.001 1 -1 133.136 317 15,12 0.002 0 -1 14,12 0.001 1 -1 12,13 0.001 0 -1 36.163 2 :15,7 :f,0,3 f,1,14 f,13,1 f,13,14 
195:1,2 0.001 1 1 1,1 0.001 -1 0 3,1 0.001 0 -1 111.176 410 3,15 0.001 1 -1 1,15 0.001 1 0 2,12 0.001 -1 0 13.2608 170 15,3 0.003 0 1 12,3 0.001 1 0 15,2 0.001 0 -1 133.136 317 15,12 0.002 0 -1 14,12 0.001 0 -1 12,13 0.001 -1 -1 36.163 2 :15,8 :f,0,3 f,1,14 f,13,1 f,13,14 
196:1,2 0.001 1 0 1,1 0.001 -1 1 3,0 0.001 0 -1 111.177 410 3,15 0.001 0 -1 2,15 0.001 1 0 1,12 0.001 -1 0 13.2628 170 15,3 0.003 0 1 13,3 0.001 1 0 15,1 0.001 0 -1 133.138 317 15,12 0.002 0 -1 14,12 0.001 -1 -1 12,13 0.001 -1 0 36.163 2 :15,9 :f,0,3 f,1,14 f,13,1 f,13,14 
