16
0:2,1 0.001 0 -1 3,3 0.003 1 1 2,2 0.002 1 -1 0 50 3,14 0.001 0 -1 1,14 0.003 0 1 3,13 0.002 1 0 0.003 50 13,2 0.001 1 1 12,2 0.003 -1 -1 15,2 0.002 0 -1 0.001 50 12,14 0.001 1 0 12,15 0.003 1 0 14,12 0.002 0 -1 0 50 ::f,1,12 f,3,0 f,14,3 f,15,15 
1:2,1 0.001 -1 -1 3,3 0.003 1 0 2,2 0.002 0 -1 0 50 3,14 0.001 0 -1 1,14 0.001 0 1 3,13 0.002 1 -1 0.003 50 13,2 0.001 1 1 12,2 0.003 -1 0 15,1 0.002 0 -1 0.0021 65 13,14 0.001 1 0 13,15 0.003 1 0 14,12 0.002 -1 -1 0.002 50 ::f,1,12 f,3,0 f,12,3 f,15,15 
63:2,2 0.001 0 -1 1,0 0.001 -1 0 1,2 0.001 1 0 8.0518 170 0,14 0.001 0 1 1,13 0.001 -1 0 0,12 0.001 -1 1 6.0636 140 13,0 0.001 -1 0 14,3 0.001 1 0 13,1 0.001 0 1 22.0663 245 13,14 0.003 1 0 14,15 0.001 -1 -1 12,15 0.001 1 1 0.0251 60 ::f,2,13 f,3,1 f,13,2 f,13,13 s,14,14 
64:2,1 0.001 0 -1 0,0 0.001 -1 0 1,2 0.001 1 0 8.0538 170 0,15 0.001 0 1 1,13 0.001 -1 1 0,12 0.001 0 1 6.0646 140 12,0 0.001 -1 0 15,3 0.001 1 0 13,1 0.001 0 1 22.0683 245 13,14 0.003 1 0 14,15 0.001 -1 0 12,15 0.001 1 0 0.0251 60 ::f,2,13 f,3,1 f,13,2 f,13,13 s,14,14 
65:2,1 0.001 0 -1 0,0 0.001 -1 1 2,2 0.001 1 0 8.0548 170 0,15 0.001 1 1 1,13 0.001 0 1 0,13 0.001 0 1 6.0656 140 12,0 0.001 -1 1 15,3 0.001 1 -1 13,1 0.001 0 1 26.0684 260 13,14 0.003 1 0 13,15 0.001 -1 0 12,15 0.001 1 -1 0.0261 60 ::f,2,13 f,3,1 f,13,13 s,14,14 f,15,1 
66:2,1 0.001 -1 -1 0,0 0.001 0 1 2,2 0.001 1 0 8.0548 170 0,15 0.001 1 0 1,14 0.001 0 1 0,14 0.001 0 1 6.0676 140 12,0 0.001 0 1 15,3 0.001 0 -1 13,1 0.001 0 1 26.0684 260 13,14 0.003 1 0 13,15 0.001 -1 0 12,15 0.001 0 -1 0.0261 60 ::f,2,13 f,3,1 f,13,13 s,14,14 f,15,1 
67:2,1 0.001 -1 0 0,1 0.001 0 1 2,2 0.001 1 -1 8.0558 170 1,15 0.001 1 0 1,14 0.001 0 1 0,14 0.001 0 1 6.0686 140 12,1 0.001 0 1 15,2 0.001 0 -1 13,2 0.001 0 1 26.0714 260 13,14 0.003 1 0 13,15 0.001 -1 1 12,14 0.001 0 -1 0.0271 60 ::f,2,13 f,3,1 f,13,13 s,14,14 f,15,1 
68:1,1 0.001 -1 0 0,2 0.001 0 1 2,2 0.001 0 -1 8.0578 170 2,15 0.001 1 0 1,14 0.001 1 1 0,15 0.001 0 1 6.0706 140 12,2 0.001 0 1 15,2 0.001 0 -1 13,2 0.001 0 1 30.0725 275 13,14 0.003 1 0 13,15 0.001 0 1 12,13 0.001 0 -1 0.0281 60 ::f,2,13 f,3,1 f,12,3 f,13,13 s,14,14 
69:1,1 0.001 -1 0 0,2 0.001 0 1 2,1 0.001 0 -1 8.0588 170 2,15 0.001 1 0 1,14 0.001 1 0 0,15 0.001 1 1 6.0706 140 12,2 0.001 0 1 15,1 0.001 0 -1 13,2 0.001 1 1 35.0736 290 13,14 0.003 1 0 13,15 0.001 1 1 12,12 0.001 0 -1 0.0291 60 ::f,2,13 f,3,1 f,12,0 f,13,13 s,14,14 
70:1,1 0.001 -1 1 0,3 0.001 0 1 2,1 0.001 0 -1 8.0598 170 3,15 0.001 1 0 2,14 0.001 1 0 0,15 0.001 1 0 6.0726 140 12,3 0.001 0 1 15,0 0.001 0 -1 13,2 0.001 1 0 35.0756 290 13,14 0.003 1 0 13,15 0.001 1 0 12,12 0.001 -1 -1 0.0291 60 ::f,2,13 f,3,1 f,12,0 f,13,13 s,14,14 
71:1,1 0.001 0 1 0,3 0.001 1 1 2,1 0.001 -1 -1 8.0598 170 3,15 0.001 1 -1 2,14 0.001 1 0 1,15 0.001 1 0 6.0736 140 12,3 0.001 1 1 15,0 0.001 -1 -1 14,2 0.001 1 0 35.0766 290 13,14 0.003 1 0 14,15 0.001 1 0 12,12 0.001 -1 0 0.0301 60 ::f,2,13 f,3,1 f,12,0 f,13,13 s,14,14 
72:1,2 0.001 0 1 0,3 0.001 1 0 2,1 0.001 -1 0 8.0608 170 3,15 0.001 0 -1 2,14 0.001 1 -1 2,15 0.001 1 0 6.0746 140 12,3 0.001 1 0 15,0 0.001 -1 0 14,2 0.001 1 0 35.0766 290 13,14 0.003 1 0 14,15 0.001 1 0 12,12 0.001 -1 1 0.0301 60 ::f,2,13 f,3,1 f,12,0 f,13,13 s,14,14 
73:1,2 0.001 0 1 1,3 0.001 1 0 1,1 0.001 -1 0 8.0628 170 3,14 0.001 0 -1 2,14 0.001 0 -1 2,15 0.001 1 0 6.0756 140 13,3 0.001 1 0 14,0 0.001 -1 0 14,2 0.001 1 -1 35.0786 290 13,14 0.003 1 0 14,15 0.001 1 -1 12,12 0.001 0 1 0.0301 60 ::f,2,13 f,3,1 f,12,0 f,13,13 s,14,14 
74:1,2 0.001 1 1 2,3 0.001 1 0 1,1 0.001 -1 0 8.0638 170 3,13 0.001 0 -1 2,14 0.001 0 -1 3,15 0.001 1 0 6.0776 140 14,3 0.001 1 0 13,0 0.001 -1 0 14,2 0.001 0 -1 35.0806 290 13,14 0.003 1 0 14,15 0.001 0 -1 12,13 0.001 0 1 0.0311 60 ::f,2,13 f,3,1 f,12,0 f,13,13 s,14,14 
75:1,2 0.001 1 0 2,3 0.001 1 0 1,1 0.001 -1 1 8.0638 170 3,13 0.001 0 -1 2,14 0.001 0 -1 3,15 0.001 1 -1 6.0776 140 14,3 0.001 1 0 13,0 0.001 -1 0 14,1 0.001 0 -1 40.0817 305 13,14 0.001 1 0 14,15 0.001 0 -1 12,13 0.001 0 1 0.0311 60 ::f,2,13 f,3,1 f,13,13 s,14,14 f,15,2 
76:2,2 0.001 1 0 3,3 0.001 1 0 1,1 0.001 0 1 8.0658 170 3,12 0.001 0 -1 2,14 0.001 0 -1 3,15 0.001 0 -1 7.0787 155 15,3 0.001 1 0 12,0 0.001 -1 0 14,1 0.001 0 -1 40.0837 305 13,14 0.003 1 0 14,15 0.001 0 -1 12,14 0.001 0 1 0.0321 60 ::f,3,1 f,3,14 f,13,13 s,14,14 f,15,2 
77:2,2 0.001 1 0 3,3 0.001 1 -1 1,2 0.001 0 1 8.0668 170 3,12 0.001 -1 -1 2,14 0.001 0 -1 3,15 0.001 0 -1 7.0787 155 15,3 0.001 1 -1 12,0 0.001 -1 1 14,1 0.001 -1 -1 40.0837 305 13,14 0.003 1 0 14,15 0.001 0 -1 12,14 0.001 0 1 0.0321 60 ::f,3,1 f,3,14 f,13,13 s,14,14 f,15,2 
78:2,2 0.001 1 -1 3,3 0.001 0 -1 1,2 0.001 0 1 8.0668 170 3,12 0.001 -1 0 2,13 0.001 0 -1 3,15 0.001 0 -1 7.0797 155 15,3 0.001 0 -1 12,0 0.001 0 1 14,1 0.001 -1 0 40.0837 305 13,14 0.003 1 0 14,15 0.001 -1 -1 12,15 0.001 0 1 0.0331 60 ::f,3,1 f,3,14 f,13,13 s,14,14 f,15,2 
79:2,2 0.001 0 -1 3,2 0.001 0 -1 1,2 0.001 1 1 8.0678 170 2,12 0.001 -1 0 2,13 0.001 0 -1 3,15 0.001 0 -1 8.0808 170 15,3 0.001 0 -1 12,1 0.001 0 1 13,1 0.001 -1 0 40.0857 305 13,14 0.003 1 0 14,15 0.001 -1 -1 12,15 0.001 1 1 0.0331 60 ::f,2,15 f,3,1 f,13,13 s,14,14 f,15,2 
80:2,1 0.001 0 -1 3,2 0.001 0 -1 1,2 0.001 1 0 12.0689 185 1,12 0.001 -1 0 2,13 0.001 -1 -1 3,14 0.001 0 -1 8.0828 170 15,3 0.001 0 -1 12,2 0.001 0 1 13,1 0.001 -1 0 40.0867 305 13,14 0.003 1 0 14,15 0.001 -1 -1 12,15 0.001 1 0 0.0331 60 ::f,1,0 f,2,15 f,13,13 s,14,14 f,15,2 
81:2,1 0.001 0 -1 3,1 0.001 0 -1 2,2 0.001 1 0 12.0709 185 1,12 0.001 -1 0 2,13 0.001 -1 0 3,14 0.001 0 -1 8.0828 170 15,3 0.001 0 -1 12,2 0.001 0 1 13,1 0.001 -1 1 46.0868 320 13,14 0.003 1 0 14,15 0.001 -1 -1 13,15 0.001 1 0 0.0341 60 ::f,1,0 f,2,15 f,13,13 s,14,14 f,15,2 
82:2,1 0.001 -1 -1 3,0 0.001 0 -1 2,2 0.001 1 0 12.0719 185 0,12 0.001 -1 0 1,13 0.001 -1 0 3,13 0.001 0 -1 8.0858 170 15,3 0.001 0 -1 12,3 0.001 0 1 13,1 0.001 0 1 46.0878 320 13,14 0.003 1 0 14,15 0.001 -1 0 13,15 0.001 1 0 0.0341 60 ::f,1,0 f,2,15 f,13,13 s,14,14 f,15,2 
83:2,1 0.001 -1 0 3,0 0.001 -1 -1 2,2 0.001 1 -1 12.0719 185 0,12 0.001 -1 1 1,13 0.001 -1 0 3,13 0.001 0 -1 8.0858 170 15,3 0.001 0 -1 12,3 0.001 1 1 13,2 0.001 0 1 53.0889 335 13,14 0.003 1 0 14,15 0.001 -1 0 13,15 0.001 1 -1 0.0341 60 ::f,1,0 f,2,15 f,13,3 f,13,13 s,14,14 
84:1,1 0.001 -1 0 3,0 0.001 -1 0 2,2 0.001 0 -1 12.0729 185 0,12 0.001 0 1 1,13 0.001 -1 1 3,12 0.001 0 -1 8.0868 170 15,2 0.001 0 -1 12,3 0.001 1 0 13,2 0.001 0 1 58.09 350 13,14 0.003 1 0 14,15 0.001 -1 0 13,15 0.001 0 -1 0.0341 60 ::f,1,0 f,2,15 f,13,13 f,14,2 s,14,14 
85:1,1 0.001 -1 0 2,0 0.001 -1 0 2,1 0.001 0 -1 12.0749 185 0,13 0.001 0 1 1,13 0.001 0 1 3,12 0.001 -1 -1 8.0878 170 15,2 0.001 0 -1 13,3 0.001 1 0 13,2 0.001 1 1 58.091 350 13,14 0.003 1 0 14,15 0.001 -1 0 13,15 0.001 -1 -1 0.0341 60 ::f,1,0 f,2,15 f,13,13 f,14,2 s,14,14 
86:1,1 0.001 -1 1 2,0 0.001 -1 0 2,1 0.001 0 -1 17.075 200 0,14 0.001 0 1 1,14 0.001 0 1 3,12 0.001 -1 0 8.0898 170 15,1 0.001 0 -1 14,3 0.001 1 0 13,2 0.001 1 0 58.093 350 13,14 0.003 1 0 14,15 0.001 -1 1 12,14 0.001 -1 -1 0.0351 60 ::f,2,15 f,3,2 f,13,13 f,14,2 s,14,14 
87:1,1 0.001 0 1 1,0 0.001 -1 0 2,1 0.001 -1 -1 17.076 200 0,14 0.001 0 1 1,14 0.001 0 1 2,12 0.001 -1 0 8.0908 170 15,1 0.001 0 -1 14,3 0.001 1 0 13,2 0.001 1 0 58.093 350 13,14 0.003 1 0 14,15 0.001 0 1 12,14 0.001 -1 0 0.0351 60 ::f,2,15 f,3,2 f,13,13 f,14,2 s,14,14 
88:1,2 0.001 0 1 0,0 0.001 -1 0 2,1 0.001 -1 0 17.078 200 0,15 0.001 0 1 1,14 0.001 1 1 1,12 0.001 -1 0 8.0928 170 15,0 0.001 0 -1 15,3 0.001 1 0 13,2 0.001 1 0 58.095 350 13,14 0.003 1 0 14,15 0.001 1 1 12,14 0.001 -1 1 0.0351 60 ::f,2,15 f,3,2 f,13,13 f,14,2 s,14,14 
89:1,2 0.001 0 1 0,0 0.001 -1 1 1,1 0.001 -1 0 17.079 200 0,15 0.001 1 1 1,14 0.001 1 0 1,12 0.001 -1 0 8.0928 170 15,0 0.001 -1 -1 15,3 0.001 1 -1 13,2 0.001 1 0 64.0951 365 13,14 0.003 1 0 14,15 0.001 1 0 12,14 0.001 0 1 0.0351 60 ::f,2,15 f,3,2 f,13,13 f,14,2 s,14,14 
90:1,2 0.001 1 1 0,0 0.001 0 1 1,1 0.001 -1 0 17.079 200 0,15 0.001 1 0 2,14 0.001 1 0 0,12 0.001 -1 0 8.0948 170 15,0 0.001 -1 0 15,3 0.001 0 -1 13,2 0.001 1 -1 64.0951 365 13,14 0.003 1 0 14,15 0.001 1 -1 12,15 0.001 0 1 0.0361 60 ::f,2,15 f,3,2 f,13,13 f,14,2 s,14,14 
91:1,2 0.001 1 0 0,1 0.001 0 1 1,1 0.001 -1 1 17.08 200 1,15 0.001 1 0 2,14 0.001 1 0 0,12 0.001 -1 1 8.0958 170 14,0 0.001 -1 0 15,2 0.001 0 -1 14,1 0.001 1 -1 64.0981 365 13,14 0.001 1 0 14,15 0.001 0 -1 12,15 0.001 1 1 0.0361 60 ::f,2,15 f,3,2 f,13,13 f,14,2 s,14,14 
92:2,2 0.001 1 0 0,2 0.001 0 1 1,1 0.001 0 1 17.082 200 1,15 0.001 1 0 2,14 0.001 1 -1 0,12 0.001 0 1 12.0959 185 13,0 0.001 -1 0 15,1 0.001 0 -1 14,1 0.001 1 -1 64.1001 365 13,14 0.003 1 0 14,15 0.001 0 -1 12,15 0.001 1 0 0.0361 60 ::f,1,12 f,3,2 f,13,13 f,14,2 s,14,14 
93:2,2 0.001 1 0 0,2 0.001 0 1 1,2 0.001 0 1 25.0832 230 2,15 0.001 1 0 2,14 0.001 0 -1 0,13 0.001 0 1 12.0979 185 12,0 0.001 -1 0 15,0 0.001 0 -1 14,1 0.001 0 -1 64.1021 365 13,14 0.003 1 0 14,15 0.001 0 -1 13,15 0.001 1 0 0.0371 60 ::f,1,12 f,3,1 f,13,13 f,14,2 s,14,14 
94:2,2 0.001 1 -1 0,3 0.001 0 1 1,2 0.001 0 1 25.0842 230 3,15 0.001 1 0 2,13 0.001 0 -1 0,14 0.001 0 1 12.1009 185 12,0 0.001 -1 1 15,0 0.001 -1 -1 14,1 0.001 -1 -1 64.1021 365 13,14 0.003 1 0 14,15 0.001 0 -1 13,15 0.001 1 0 0.0371 60 ::f,1,12 f,3,1 f,13,13 f,14,2 s,14,14 
95:2,2 0.001 0 -1 0,3 0.001 1 1 1,2 0.001 1 1 25.0842 230 3,15 0.001 1 -1 2,13 0.001 0 -1 0,15 0.001 0 1 12.1019 185 12,0 0.001 0 1 15,0 0.001 -1 0 14,1 0.001 -1 0 64.1021 365 13,14 0.003 1 0 14,15 0.001 -1 -1 13,15 0.001 1 -1 0.0371 60 ::f,1,12 f,3,1 f,13,13 f,14,2 s,14,14 
96:2,1 0.001 0 -1 0,3 0.001 1 0 1,2 0.001 1 0 25.0852 230 3,15 0.001 0 -1 2,13 0.001 -1 -1 0,15 0.001 1 1 12.1019 185 12,1 0.001 0 1 14,0 0.001 -1 0 13,1 0.001 -1 0 64.1051 365 13,14 0.003 1 0 14,15 0.001 -1 -1 13,15 0.001 0 -1 0.0371 60 ::f,1,12 f,3,1 f,13,13 f,14,2 s,14,14 
97:2,1 0.001 0 -1 1,3 0.001 1 0 2,2 0.001 1 0 25.0872 230 3,14 0.001 0 -1 2,13 0.001 -1 0 0,15 0.001 1 0 12.1029 185 12,2 0.001 0 1 13,0 0.001 -1 0 13,1 0.001 -1 0 64.1071 365 13,14 0.003 1 0 14,15 0.001 -1 -1 13,15 0.001 -1 -1 0.0371 60 ::f,1,12 f,3,1 f,13,13 f,14,2 s,14,14 
98:2,1 0.001 -1 -1 2,3 0.001 1 0 2,2 0.001 1 0 25.0882 230 3,13 0.001 0 -1 1,13 0.001 -1 0 1,15 0.001 1 0 12.1059 185 12,3 0.001 0 1 12,0 0.001 -1 0 13,1 0.001 -1 1 64.1091 365 13,14 0.003 1 0 14,15 0.001 -1 -1 12,14 0.001 -1 -1 0.0381 60 ::f,1,12 f,3,1 f,13,13 f,14,2 s,14,14 
99:2,1 0.001 -1 0 3,3 0.001 1 0 2,2 0.001 1 -1 25.0892 230 3,12 0.001 0 -1 1,13 0.001 -1 0 2,15 0.001 1 0 12.1079 185 12,3 0.001 1 1 12,0 0.001 -1 1 13,1 0.001 0 1 64.1091 365 13,14 0.001 1 0 14,15 0.001 -1 0 12,14 0.001 -1 0 0.0381 60 ::f,1,12 f,3,1 f,13,13 f,14,2 s,14,14 
100:1,1 0.001 -1 0 3,3 0.001 1 -1 2,2 0.001 0 -1 25.0902 230 3,12 0.001 -1 -1 1,13 0.001 -1 1 3,15 0.001 1 0 12.1089 185 12,3 0.001 1 0 12,0 0.001 0 1 13,2 0.001 0 1 64.1101 365 13,14 0.003 1 0 13,15 0.001 -1 0 12,14 0.001 -1 1 0.0391 60 ::f,1,12 f,3,1 f,13,13 f,14,2 s,14,14 
101:1,1 0.001 -1 0 3,3 0.001 0 -1 2,1 0.001 0 -1 25.0912 230 3,12 0.001 -1 0 1,13 0.001 0 1 3,15 0.001 1 -1 12.1089 185 13,3 0.001 1 0 12,1 0.001 0 1 13,2 0.001 0 1 64.1121 365 13,14 0.003 1 0 13,15 0.001 -1 0 12,14 0.001 0 1 0.0391 60 ::f,1,12 f,3,1 f,13,13 f,14,2 s,14,14 
102:1,1 0.001 -1 1 3,2 0.001 0 -1 2,1 0.001 0 -1 25.0922 230 2,12 0.001 -1 0 1,14 0.001 0 1 3,15 0.001 0 -1 12.1109 185 14,3 0.001 1 0 12,2 0.001 0 1 13,2 0.001 1 1 64.1141 365 13,14 0.003 1 0 13,15 0.001 -1 1 12,15 0.001 0 1 0.0401 60 ::f,1,12 f,3,1 f,13,13 f,14,2 s,14,14 
103:1,1 0.001 0 1 3,2 0.001 0 -1 2,1 0.001 -1 -1 32.0923 245 2,12 0.001 -1 0 1,14 0.001 0 1 3,14 0.001 0 -1 17.112 200 15,3 0.001 1 0 12,3 0.001 0 1 13,2 0.001 1 0 64.1161 365 13,14 0.001 1 0 13,15 0.001 0 1 12,15 0.001 1 1 0.0401 60 ::f,0,15 f,1,2 f,13,13 f,14,2 s,14,14 
104:1,1 0.001 0 1 3,1 0.001 0 -1 2,1 0.001 -1 0 32.0933 245 1,12 0.001 -1 0 1,14 0.001 1 1 3,13 0.001 0 -1 17.114 200 15,3 0.001 1 -1 12,3 0.001 1 1 13,2 0.001 1 0 64.1161 365 13,14 0.003 1 0 13,15 0.001 1 1 12,15 0.001 1 0 0.0401 60 ::f,0,15 f,1,2 f,13,13 f,14,2 s,14,14 
105:1,1 0.001 0 1 3,0 0.001 0 -1 2,1 0.001 -1 0 32.0943 245 0,12 0.001 -1 0 1,14 0.001 1 0 3,12 0.001 0 -1 17.116 200 15,3 0.001 0 -1 12,3 0.001 1 0 13,2 0.001 1 0 64.1161 365 13,14 0.003 1 0 13,15 0.001 1 0 12,15 0.001 1 -1 0.0401 60 ::f,0,15 f,1,2 f,13,13 f,14,2 s,14,14 
106:1,1 0.001 0 1 3,0 0.001 -1 -1 2,1 0.001 -1 0 35.0944 260 0,12 0.001 -1 1 2,14 0.001 1 0 3,12 0.001 -1 -1 17.117 200 15,2 0.001 0 -1 13,3 0.001 1 0 13,2 0.001 1 0 71.1182 380 13,14 0.003 1 0 14,15 0.001 1 0 12,15 0.001 0 -1 0.0411 60 ::f,0,1 f,0,15 f,12,2 f,13,13 s,14,14 
107:1,1 0.001 1 1 3,0 0.001 -1 0 2,1 0.001 -1 0 35.0944 260 0,12 0.001 0 1 2,14 0.001 1 0 3,12 0.001 -1 0 17.117 200 15,1 0.001 0 -1 14,3 0.001 1 0 13,2 0.001 1 -1 71.1202 380 13,14 0.001 1 0 14,15 0.001 1 0 12,14 0.001 0 -1 0.0421 60 ::f,0,1 f,0,15 f,12,2 f,13,13 s,14,14 
108:2,2 0.001 1 1 2,0 0.001 -1 0 1,1 0.001 -1 0 35.0974 260 0,13 0.001 0 1 2,14 0.001 1 -1 2,12 0.001 -1 0 17.119 200 15,0 0.001 0 -1 15,3 0.001 1 0 14,1 0.001 1 -1 71.1232 380 13,14 0.003 1 0 14,15 0.001 1 -1 12,13 0.001 0 -1 0.0431 60 ::f,0,1 f,0,15 f,12,2 f,13,13 s,14,14 
109:2,2 0.001 1 1 1,0 0.001 -1 0 1,1 0.001 -1 0 37.0985 275 0,14 0.001 0 1 2,14 0.001 0 -1 1,12 0.001 -1 0 17.121 200 15,0 0.001 -1 -1 15,3 0.001 1 -1 14,1 0.001 1 -1 71.1232 380 13,14 0.003 1 0 14,15 0.001 0 -1 12,12 0.001 0 -1 0.0441 60 ::f,0,15 f,2,3 f,12,2 f,13,13 s,14,14 
110:2,2 0.001 1 0 0,0 0.001 -1 0 1,1 0.001 -1 1 37.0995 275 0,14 0.001 0 1 2,13 0.001 0 -1 0,12 0.001 -1 0 23.1231 215 15,0 0.001 -1 0 15,3 0.001 0 -1 14,1 0.001 0 -1 71.1232 380 13,14 0.003 1 0 14,15 0.001 0 -1 12,12 0.001 -1 -1 0.0441 60 ::f,0,13 f,2,3 f,12,2 f,13,13 s,14,14 
111:2,2 0.001 1 -1 0,0 0.001 -1 1 1,1 0.001 0 1 37.0995 275 0,15 0.001 0 1 2,13 0.001 0 -1 0,12 0.001 -1 1 23.1241 215 14,0 0.001 -1 0 15,2 0.001 0 -1 14,1 0.001 -1 -1 71.1252 380 13,14 0.001 1 0 14,15 0.001 0 -1 12,12 0.001 -1 0 0.0441 60 ::f,0,13 f,2,3 f,12,2 f,13,13 s,14,14 
112:2,2 0.001 0 -1 0,0 0.001 0 1 1,2 0.001 0 1 37.1005 275 0,15 0.001 1 1 2,13 0.001 -1 -1 0,12 0.001 0 1 23.1241 215 13,0 0.001 -1 0 15,1 0.001 0 -1 14,1 0.001 -1 0 71.1272 380 13,14 0.003 1 0 14,15 0.001 0 -1 12,12 0.001 -1 1 0.0441 60 ::f,0,13 f,2,3 f,12,2 f,13,13 s,14,14 
113:2,1 0.001 0 -1 0,1 0.001 0 1 1,2 0.001 0 1 37.1025 275 0,15 0.001 1 0 2,13 0.001 -1 0 0,12 0.001 0 1 23.1241 215 12,0 0.001 -1 0 15,0 0.001 0 -1 13,1 0.001 -1 0 71.1302 380 13,14 0.003 1 0 14,15 0.001 -1 -1 12,12 0.001 0 1 0.0441 60 ::f,0,13 f,2,3 f,12,2 f,13,13 s,14,14 
114:2,1 0.001 0 -1 0,2 0.001 0 1 1,2 0.001 1 1 37.1035 275 1,15 0.001 1 0 1,13 0.001 -1 0 0,12 0.001 0 1 23.1261 215 12,0 0.001 -1 1 15,0 0.001 -1 -1 13,1 0.001 -1 0 71.1302 380 13,14 0.003 1 0 14,15 0.001 -1 -1 12,13 0.001 0 1 0.0451 60 ::f,0,13 f,2,3 f,12,2 f,13,13 s,14,14 
115:2,1 0.001 -1 -1 0,3 0.001 0 1 1,2 0.001 1 0 37.1045 275 2,15 0.001 1 0 1,13 0.001 -1 0 0,12 0.001 0 1 27.1273 245 12,0 0.001 0 1 15,0 0.001 -1 0 13,1 0.001 -1 1 71.1302 380 13,14 0.003 1 0 14,15 0.001 -1 -1 12,14 0.001 0 1 0.0461 60 ::f,1,15 f,2,3 f,12,2 f,13,13 s,14,14 
116:2,1 0.001 -1 0 0,3 0.001 1 1 2,2 0.001 1 0 37.1055 275 3,15 0.001 1 0 1,13 0.001 -1 1 0,13 0.001 0 1 27.1293 245 12,1 0.001 0 1 14,0 0.001 -1 0 13,1 0.001 0 1 71.1322 380 13,14 0.003 1 0 14,15 0.001 -1 -1 12,15 0.001 0 1 0.0471 60 ::f,1,15 f,2,3 f,12,2 f,13,13 s,14,14 
117:1,1 0.001 -1 0 0,3 0.001 1 0 2,2 0.001 1 0 37.1065 275 3,15 0.001 1 -1 1,13 0.001 0 1 0,14 0.001 0 1 27.1303 245 12,1 0.001 0 1 13,0 0.001 -1 0 13,2 0.001 0 1 79.1343 395 13,14 0.003 1 0 14,15 0.001 -1 -1 12,15 0.001 1 1 0.0471 60 ::f,1,15 f,2,3 f,13,13 f,14,1 s,14,14 
118:1,1 0.001 -1 0 1,3 0.001 1 0 2,2 0.001 1 -1 37.1075 275 3,15 0.001 0 -1 1,14 0.001 0 1 0,15 0.001 0 1 27.1323 245 12,2 0.001 0 1 12,0 0.001 -1 0 13,2 0.001 0 1 79.1363 395 13,14 0.003 1 0 14,15 0.001 -1 -1 12,15 0.001 1 0 0.0471 60 ::f,1,15 f,2,3 f,13,13 f,14,1 s,14,14 
119:1,1 0.001 -1 1 1,3 0.001 1 0 2,2 0.001 0 -1 45.1076 290 3,14 0.001 0 -1 1,14 0.001 0 1 0,15 0.001 1 1 30.1334 260 12,3 0.001 0 1 12,0 0.001 -1 1 13,2 0.001 1 1 79.1373 395 13,14 0.001 1 0 14,15 0.001 -1 -1 13,15 0.001 1 0 0.0481 60 ::f,0,3 f,3,13 f,13,13 f,14,1 s,14,14 
120:1,1 0.001 0 1 2,3 0.001 1 0 2,1 0.001 0 -1 45.1096 290 3,14 0.001 0 -1 1,14 0.001 1 1 0,15 0.001 1 0 37.1335 275 12,3 0.001 1 1 12,0 0.001 0 1 13,2 0.001 1 0 79.1373 395 13,14 0.003 1 0 14,15 0.001 -1 -1 13,15 0.001 1 0 0.0481 60 ::f,0,3 f,0,12 f,13,13 f,14,1 s,14,14 
121:1,2 0.001 0 1 3,3 0.001 1 0 2,1 0.001 0 -1 45.1116 290 3,13 0.001 0 -1 1,14 0.001 1 0 1,15 0.001 1 0 37.1355 275 12,3 0.001 1 0 12,1 0.001 0 1 14,2 0.001 1 0 79.1393 395 13,14 0.003 1 0 14,15 0.001 -1 -1 13,15 0.001 1 -1 0.0481 60 ::f,0,3 f,0,12 f,13,13 f,14,1 s,14,14 
122:1,2 0.001 0 1 3,3 0.001 1 -1 2,1 0.001 -1 -1 45.1116 290 3,12 0.001 0 -1 2,14 0.001 1 0 2,15 0.001 1 0 37.1385 275 13,3 0.001 1 0 12,2 0.001 0 1 14,2 0.001 1 0 79.1413 395 13,14 0.003 1 0 14,15 0.001 -1 -1 13,15 0.001 0 -1 0.0481 60 ::f,0,3 f,0,12 f,13,13 f,14,1 s,14,14 
123:1,2 0.001 1 1 3,3 0.001 0 -1 2,1 0.001 -1 0 45.1116 290 3,12 0.001 -1 -1 2,14 0.001 1 0 3,15 0.001 1 0 37.1395 275 14,3 0.001 1 0 12,3 0.001 0 1 14,2 0.001 1 -1 79.1433 395 13,14 0.003 1 0 14,15 0.001 -1 -1 13,15 0.001 -1 -1 0.0481 60 ::f,0,3 f,0,12 f,13,13 f,14,1 s,14,14 
124:1,2 0.001 1 0 3,2 0.001 0 -1 1,1 0.001 -1 0 45.1136 290 3,12 0.001 -1 0 2,14 0.001 1 -1 3,15 0.001 1 -1 37.1395 275 15,3 0.001 1 0 12,3 0.001 1 1 14,2 0.001 0 -1 79.1443 395 13,14 0.003 1 0 14,15 0.001 -1 0 12,14 0.001 -1 -1 0.0491 60 ::f,0,3 f,0,12 f,13,13 f,14,1 s,14,14 
125:2,2 0.001 1 0 3,1 0.001 0 -1 1,1 0.001 -1 0 45.1156 290 2,12 0.001 -1 0 2,14 0.001 0 -1 3,15 0.001 0 -1 37.1405 275 15,3 0.001 1 -1 12,3 0.001 1 0 14,2 0.001 0 -1 79.1443 395 13,14 0.003 1 0 13,15 0.001 -1 0 12,14 0.001 -1 0 0.0501 60 ::f,0,3 f,0,12 f,13,13 f,14,1 s,14,14 
